,Number of animals,kgPin/year,Multiform kgPrec/year,Multiform EUR/kgPrec,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Ostara Pearl 500 kgPrec/year,Ostara Pearl 500 EUR/kgPrec,Ostara Pearl 2K kgPrec/year,Ostara Pearl 2K EUR/kgPrec,Ostara Pearl 10K kgPrec/year,Ostara Pearl 10K EUR/kgPrec,Nuresys kgPrec/year,Nuresys EUR/kgPrec,MAPHEX kgPrec/year,MAPHEX EUR/kgPrec
154,1371.7523997425617,13218.206123919324,2379.2771023054784,62.79817819212036,2379.2771023054784,81.09894198325759,2379.2771023054784,90.13891803806985,2379.2771023054784,117.11941126870283,2379.2771023054784,349.8261653829124,2379.2771023054784,56.911350822841904,2379.2771023054784,194.78768496148737
155,1465.8248334026691,14124.688094668121,2542.4438570402617,60.417323517426496,2542.4438570402617,76.12078976307332,2542.4438570402617,85.16076735461905,2542.4438570402617,110.4097299127474,2542.4438570402617,328.18203197660455,2542.4438570402617,53.924460412771424,2542.4438570402617,194.13836095929813
156,4790.353393242148,46159.84529728134,8308.772153510641,36.32333209756699,8308.772153510641,25.742428515427157,8308.772153510641,34.78242165854917,8308.772153510641,42.50848136587061,8308.772153510641,109.1457463415181,8308.772153510641,23.6974529951295,8308.772153510641,193.36181717073663
157,1276.916248899904,12304.364974399476,2214.7856953919054,65.55344771433592,2214.7856953919054,86.85996185356407,2214.7856953919054,95.89993612997509,2214.7856953919054,124.8842617404012,2214.7856953919054,374.8740701303265,2214.7856953919054,60.36796167798506,2214.7856953919054,195.5391221039098
158,2093.7027130161414,20174.91934262354,3631.485481672237,50.00598892801165,3631.485481672237,54.35162890152628,3631.485481672237,63.39161321311525,3631.485481672237,81.06869606985097,3631.485481672237,233.53353570919674,3631.485481672237,40.86296792786915,3631.485481672237,191.2989060712759
159,1313.8810503312116,12660.557800991555,2278.9004041784797,64.43220863356673,2278.9004041784797,84.51555214279237,2278.9004041784797,93.55552714291227,2278.9004041784797,121.7244061491426,2278.9004041784797,364.68098757787936,2278.9004041784797,58.96131628574735,2278.9004041784797,195.23332962733636
160,1456.9682210901583,14039.345778424768,2527.0822401164583,60.6283630380358,2527.0822401164583,76.56205435147282,2527.0822401164583,85.60203180680213,2527.0822401164583,111.00447765264636,2527.0822401164583,330.1005730730528,2527.0822401164583,54.18921908408128,2527.0822401164583,194.19591719219156
161,723.5384788471476,6972.016782171116,1254.9630207908008,96.03422056861888,1254.9630207908008,150.59250658647272,1254.9630207908008,159.63246118893036,1254.9630207908008,210.78462160247136,1254.9630207908008,651.9720051692625,1254.9630207908008,98.60747671335822,1254.9630207908008,203.85206015507785
162,1068.938282460845,10300.289289792701,1854.0520721626863,73.30753337785183,1854.0520721626863,103.07305506400716,1854.0520721626863,112.11302433550836,1854.0520721626863,146.736684973946,1854.0520721626863,445.3657579804711,1854.0520721626863,70.09581460130501,1854.0520721626863,197.6538727394141
163,3811.374782990433,36726.40740889581,6610.753333601245,39.052010195436615,6610.753333601245,31.44784811766496,6610.753333601245,40.487839499549295,6610.753333601245,50.198392368957734,6610.753333601245,133.95191086760562,6610.753333601245,27.120703699729575,6610.753333601245,191.95291465205634
164,3020.014139675,29100.8562499083,5238.154124983494,42.55075387315729,5238.154124983494,38.763405338451825,5238.154124983494,47.80339446205615,5238.154124983494,60.058488187988715,5238.154124983494,165.75867157415715,5238.154124983494,31.510036677233686,5238.154124983494,193.86132029444943
165,2679.924899482107,25823.756331409582,4648.276139653724,44.689157110690914,4648.276139653724,43.2346134880824,4648.276139653724,52.274601231444635,4648.276139653724,66.08489731194712,4648.276139653724,185.198701006281,4648.276139653724,34.19276073886678,4648.276139653724,195.02772206037685
166,1839.6528723763536,17726.895078218546,3190.8411140793382,53.362563804976006,3190.8411140793382,61.36992399260465,3190.8411140793382,70.4099061376771,3190.8411140793382,90.52813435947783,3190.8411140793382,264.04785277250915,3190.8411140793382,45.07394368260626,3190.8411140793382,192.21433558317526
167,2553.970797721496,24610.06260684434,4429.811269231981,45.62564480632234,4429.811269231981,45.19272472886291,4429.811269231981,54.232711867764905,4429.811269231981,68.7240899087266,4429.811269231981,193.71222551202132,4429.811269231981,35.367627120658945,4429.811269231981,195.53853353072128
168,1660.3040545355034,15998.689869504113,2879.76417651074,56.350720163033884,2879.76417651074,67.61788921544478,2879.76417651074,76.65786943179813,2879.76417651074,98.94930227764095,2879.76417651074,291.21291057303534,2879.76417651074,48.82272165907887,2879.76417651074,193.02928731719106
169,1760.1900393600722,16961.191219273656,3053.014419469258,54.611375376047164,3053.014419469258,63.9810762654409,3053.014419469258,73.02105760446224,3053.014419469258,94.04751242340564,3053.014419469258,275.40068523679236,3053.014419469258,46.64063456267734,3053.014419469258,192.55492055710377
170,1441.417022129226,13889.494425237224,2500.1089965427004,61.0051991060474,2500.1089965427004,77.34998455509127,2500.1089965427004,86.38996176719002,2500.1089965427004,112.06647020795177,2500.1089965427004,333.5263555095218,2500.1089965427004,54.66197706031401,2500.1089965427004,194.29869066528565
171,3057.801312569489,29464.973447919598,5303.695220625527,42.34251851548703,5303.695220625527,38.328004001643926,5303.695220625527,47.3679932596547,5303.695220625527,59.471643089099814,5303.695220625527,163.86562286806392,5303.695220625527,31.248795955792822,5303.695220625527,193.74773737208383
172,2322.874749772312,22383.221088806,4028.97979598508,47.607989212981224,4028.97979598508,49.33762794957196,4028.97979598508,58.37761380896074,4028.97979598508,74.31069687294708,4028.97979598508,211.7335382998293,4028.97979598508,37.854568285376445,4028.97979598508,190.64490614899486
173,2515.1486772131134,24235.972653625566,4362.475077652602,45.9332034770628,4362.475077652602,45.83580214801719,4362.475077652602,54.875789088404034,4362.475077652602,69.59084616263152,4362.475077652602,196.50821342784363,4362.475077652602,35.75347345304242,4362.475077652602,195.7062928056706
174,1715.9334695563214,16534.734912644715,2976.2522842760486,55.35704432251471,2976.2522842760486,65.54020272571391,2976.2522842760486,74.58018358343985,2976.2522842760486,96.14894309072326,2976.2522842760486,282.1794938410428,2976.2522842760486,47.576110150063904,2976.2522842760486,192.75828481523126
175,779.3379168283316,7509.700166557805,1351.7460299804047,90.99839478133327,1351.7460299804047,140.06304941720617,1351.7460299804047,149.10300727006046,1351.7460299804047,196.59274892921192,1351.7460299804047,606.1917707393934,1351.7460299804047,92.28980436203628,1351.7460299804047,202.47865312218178
176,1989.291657673472,19168.814413341577,3450.3865944014838,51.281726422476865,3450.3865944014838,57.01908084974778,3450.3865944014838,66.05906433790618,3450.3865944014838,84.66395628152571,3450.3865944014838,245.13114929524426,3450.3865944014838,42.46343860274371,3450.3865944014838,191.64683447885733
177,1964.8416642103195,18933.21427633064,3407.978569739515,51.600058965601704,3407.978569739515,57.684685463568904,3407.978569739515,66.72466874625812,3407.978569739515,85.56107526669572,3407.978569739515,248.02508150547007,3407.978569739515,42.86280124775487,3407.978569739515,191.7336524451641
178,3820.4538987124993,36813.89376799364,6626.500878238855,39.02027981760705,6626.500878238855,31.381502761722622,6626.500878238855,40.42149416408747,6626.500878238855,50.10897039507441,6626.500878238855,133.6634528873368,6626.500878238855,27.080896498452482,6626.500878238855,191.9356071732402
179,4295.930691633156,41395.5881445771,7451.205866023878,37.545981374939714,7451.205866023878,28.298877793643747,7451.205866023878,37.33887014760123,7451.205866023878,45.95412932937556,7451.205866023878,120.26073977217922,7451.205866023878,25.23132208856073,7451.205866023878,191.13144438633074
180,2701.703029612071,26033.610393341914,4686.049870801545,44.53608760968275,4686.049870801545,42.91455897808411,4686.049870801545,51.954546820245746,4686.049870801545,65.65351962728775,4686.049870801545,183.80716008802497,4686.049870801545,34.00072809214745,4686.049870801545,194.9442296052815
181,1480.009272030828,14261.369345289062,2567.046482152031,60.08459199062251,2567.046482152031,75.42507817408372,2567.046482152031,84.46505598039252,2567.046482152031,109.47203197357254,2567.046482152031,325.1571999147501,2567.046482152031,53.507033588235515,2567.046482152031,194.0476159974425
182,2449.5639254802973,23603.997985928145,4248.719637467066,46.474928317553555,4248.719637467066,46.968499891429346,4248.719637467066,56.00848648215744,4248.719637467066,71.11752525856002,4248.719637467066,201.4329847050323,4248.719637467066,36.43309188929446,4248.719637467066,196.00177908230194
183,704.4977703319793,6788.540514918952,1221.9372926854112,97.93516823500762,1221.9372926854112,154.5672165704427,1221.9372926854112,163.607169945925,1221.9372926854112,216.14183775320325,1221.9372926854112,669.2533475909784,1221.9372926854112,100.99230196755501,1221.9372926854112,204.37050042772933
184,3027.3258508340555,29171.311898636955,5250.836141754652,42.51005529916701,5250.836141754652,38.67830829383943,5250.836141754652,47.71829744371283,5250.836141754652,59.943792206743375,5250.836141754652,165.38868453788186,5250.836141754652,31.4589784662277,5250.836141754652,193.8391210722729
185,327.50822512717764,3155.869257325484,568.0564663185871,181.0839294917155,568.0564663185871,328.4237710486687,568.0564663185871,337.4636707554052,568.0564663185871,450.47016493119827,568.0564663185871,1425.1511771974137,568.0564663185871,205.30620245324312,568.0564663185871,227.0474353159224
186,3037.259828305598,29267.035705552746,5268.066426999494,42.455074586262214,5268.066426999494,38.563348585914596,5268.066426999494,47.60333777127555,5268.066426999494,59.78884656128442,5268.066426999494,164.88885987511105,5268.066426999494,31.390002662765326,5268.066426999494,193.80913159250665
187,2516.9657172032644,24253.481650970658,4365.626697174718,45.918596786317906,4365.626697174718,45.80526087612264,4365.626697174718,54.84524782593744,4365.626697174718,69.54968185235046,4365.626697174718,196.37542533016278,4365.626697174718,35.735148695562465,4365.626697174718,195.69832551980974
188,3045.051138874877,29342.112774198315,5281.580299355696,42.412203716855004,5281.580299355696,38.473709467664676,5281.580299355696,47.51369868069682,5281.580299355696,59.66802865659136,5281.580299355696,164.4991246986818,5281.580299355696,31.336219208418093,5281.580299355696,193.7857474819209
189,819.2458142086839,7894.252665714878,1420.965479828678,87.81751598666739,1420.965479828678,133.41211897524667,1420.965479828678,142.45207888121362,1420.965479828678,187.62845414424444,1420.965479828678,577.2746907878854,1420.965479828678,88.29924732872819,1420.965479828678,201.61114072363654
190,783.7297204456511,7552.019586214294,1359.3635255185727,90.63248071820098,1359.3635255185727,139.2979561399305,1359.3635255185727,148.33791422896567,1359.3635255185727,195.56153656947546,1359.3635255185727,602.8652792563726,1359.3635255185727,91.8307485373794,1359.3635255185727,202.37885837769116
191,3737.802919060863,36017.468928070484,6483.144407052687,39.31482027359122,6483.144407052687,31.997360268892898,6483.144407052687,41.037351481145265,6483.144407052687,50.939038952847966,6483.144407052687,136.34109339628378,6483.144407052687,27.45041088868716,6483.144407052687,192.09626560377703
192,2703.0845016054222,26046.92225746985,4688.446006344573,44.52646100441693,4688.446006344573,42.89443061540569,4688.446006344573,51.934418463780865,4688.446006344573,65.62639010335681,4688.446006344573,183.7196454946994,4688.446006344573,33.98865107826852,4688.446006344573,194.93897872968196
193,1600.8587862911536,15425.875264701555,2776.65754764628,57.48888443934419,2776.65754764628,69.99768798236326,2776.65754764628,79.03766746408331,2776.65754764628,102.1568561472427,2776.65754764628,301.5598585394926,2776.65754764628,50.25060047844998,2776.65754764628,193.33969575618477
194,1854.9441327566708,17874.24166324328,3217.36349938379,53.134527036396676,3217.36349938379,60.89311969293323,3217.36349938379,69.93310198519305,3217.36349938379,89.88548528439063,3217.36349938379,261.9747912399698,3217.36349938379,44.78786119111583,3217.36349938379,192.15214373719908
195,4140.002688117345,39893.06590269875,7180.751862485775,37.992145390915226,7180.751862485775,29.23176647866204,7180.751862485775,38.27175854464092,7180.751862485775,47.211500647124716,7180.751862485775,124.31677628104748,7180.751862485775,25.79105512678455,7180.751862485775,191.37480657686282
196,1630.3841295012417,15710.381471873963,2827.868664937313,56.91320555094347,2827.868664937313,68.7939953895872,2827.868664937313,77.83397524288179,2827.868664937313,100.53448837084068,2827.868664937313,296.32641409948604,2827.868664937313,49.52838514572907,2827.868664937313,193.18269242298456
197,3362.696645016817,32402.944871382046,5832.530076848768,40.83354320453839,5832.530076848768,35.17287283204906,5832.530076848768,44.212863064034806,5832.530076848768,55.21907630369908,5832.530076848768,150.1476654958035,5832.530076848768,29.355717838420887,5832.530076848768,192.9246599297482
198,2709.871385188921,26112.320667680444,4700.21772018248,44.47931005849949,4700.21772018248,42.79584224350817,4700.21772018248,51.83583012231713,4700.21772018248,65.49351016486222,4700.21772018248,183.2910005318136,4700.21772018248,33.92949807339028,4700.21772018248,194.9132600319088
199,1078.2374643071807,10389.896206063993,1870.1813170915186,72.89694561329051,1870.1813170915186,102.21455310945414,1870.1813170915186,111.25452264597106,1870.1813170915186,145.57957400109143,1870.1813170915186,441.6331419390046,1870.1813170915186,69.58071358758264,1870.1813170915186,197.54189425817012
200,582.1115240674724,5609.226645914165,1009.6607962645496,113.12227710169792,1009.6607962645496,186.32209036701994,1009.6607962645496,195.3620339399138,1009.6607962645496,258.94187183205776,1009.6607962645496,807.3179736517992,1009.6607962645496,120.04522036394829,1009.6607962645496,208.51243920955397
201,2504.9455383514965,24137.65520755502,4344.777937359903,46.0156173186139,4344.777937359903,46.00812205172751,4344.777937359903,55.04810893891997,4344.777937359903,69.82310335245734,4344.777937359903,197.25743016921723,4344.777937359903,35.85686536335198,4344.777937359903,195.75124581015302
202,2957.0010021570656,28493.661656785484,5128.859098221387,42.909840282095104,5128.859098221387,39.51422260709577,5128.859098221387,48.554211498926136,5128.859098221387,61.070458976813484,5128.859098221387,169.02309347359187,5128.859098221387,31.960526899355678,5128.859098221387,194.0571856084155
203,1337.973683407058,12892.71441331041,2320.6885943958737,63.73476525153441,2320.6885943958737,83.05726098473862,2320.6885943958737,92.0972364350265,2320.6885943958737,119.75888389068788,2320.6885943958737,358.3405931957674,2320.6885943958737,58.086341861015896,2320.6885943958737,195.043117795873
204,2803.9046619747846,27018.425322789026,4863.316558102025,43.84951686883565,4863.316558102025,41.479001531344515,4863.316558102025,50.51898981665635,4863.316558102025,63.718638448536815,4863.316558102025,177.56560789850587,4863.316558102025,33.13939388999381,4863.316558102025,194.56973647391033
205,1088.5093260794492,10488.875866101575,1887.9976558982833,72.45156541323367,1887.9976558982833,101.2833033127717,1887.9976558982833,110.32327313676129,1887.9976558982833,144.32441161911305,1887.9976558982833,437.58423102939696,1887.9976558982833,69.02196388205678,1887.9976558982833,197.4204269308819
206,2084.026072412377,20081.675233765665,3614.70154207782,50.118847554153106,3614.70154207782,54.587606101758084,3614.70154207782,63.62759034050194,3614.70154207782,81.38675219806782,3614.70154207782,234.55952321957363,3614.70154207782,41.004554204301165,3614.70154207782,191.3296856965872
207,302.17974160271245,2911.8039900837375,524.1247182150728,194.10809609277084,524.1247182150728,355.6561278028374,524.1247182150728,364.6960191030663,524.1247182150728,487.17463444326324,524.1247182150728,1543.5526917524621,524.1247182150728,221.64561146183976,524.1247182150728,230.59948075257387
208,2656.060928118205,25593.80310334703,4606.884558602465,44.85976942485767,4606.884558602465,43.5913484369172,4606.884558602465,52.63133607015694,4606.884558602465,66.56571383368978,4606.884558602465,186.7497220441606,4606.884558602465,34.40680164209416,4606.884558602465,195.12078332264963
209,1657.029534570865,15967.136595124857,2874.084587122474,56.41129023315662,2874.084587122474,67.74453576479664,2874.084587122474,76.78451594205475,2874.084587122474,99.11999974798684,2874.084587122474,291.7635475741511,2874.084587122474,48.89870956523285,2874.084587122474,193.04580642722453
210,858.8032468933897,8275.428087064704,1489.5770556716466,84.95631411525812,1489.5770556716466,127.42960412461517,1489.5770556716466,136.4695658773579,1489.5770556716466,179.56506705209105,1489.5770556716466,551.2637646841647,1489.5770556716466,84.70973952641474,1489.5770556716466,200.83081294052494
211,1183.1809811922806,11401.131934768817,2052.203748258387,68.71076147271854,2052.203748258387,93.46161993172119,2052.203748258387,102.50159217022969,2052.203748258387,133.78214596857043,2052.203748258387,403.5769224792595,2052.203748258387,64.32895530213781,2052.203748258387,196.40020767437778
212,1595.309944581736,15372.40662598961,2767.0331926781296,57.59945322785577,2767.0331926781296,70.22887733880006,2767.0331926781296,79.26885674915297,2767.0331926781296,102.46845909668443,2767.0331926781296,302.56502934414334,2767.0331926781296,50.38931404949178,2767.0331926781296,193.3698508803243
213,472.7638325002012,4555.552289971939,819.999412194949,133.34257217391226,819.999412194949,228.60090220565857,819.999412194949,237.6408327272711,819.999412194949,315.9263397628436,819.999412194949,991.138837944657,819.999412194949,145.41249963636267,819.999412194949,214.0270651383397
214,699.039526210993,6735.944874569129,1212.4700774224432,98.49919525717657,1212.4700774224432,155.74654616266793,1212.4700774224432,164.78649917409643,1212.4700774224432,217.731368452043,1212.4700774224432,674.3808659743323,1212.4700774224432,101.69989950445786,1212.4700774224432,204.52432597922996
215,2231.9251709956634,21506.830947714214,3871.2295705885585,48.50072630679479,3871.2295705885585,51.20426063103971,3871.2295705885585,60.244245914207276,3871.2295705885585,76.82659231914894,3871.2295705885585,219.84933006177076,3871.2295705885585,38.97454754852436,3871.2295705885585,190.8883799018531
216,891.330234150306,8588.858136272349,1545.9944645290227,82.79389518199235,1545.9944645290227,122.90818132295271,1545.9944645290227,131.94814447143855,1545.9944645290227,173.47097733106932,1545.9944645290227,531.605410745385,1545.9944645290227,81.99688668286313,1545.9944645290227,200.24106232236153
217,2514.6540825609213,24231.20673955704,4361.6172131202675,45.93718304399643,4361.6172131202675,45.844123063265215,4361.6172131202675,54.884110001083435,4361.6172131202675,69.60206130580809,4361.6172131202675,196.5443913090584,4361.6172131202675,35.75846600065006,4361.6172131202675,195.70846347854348
218,830.5103961430674,8002.7981772345975,1440.5036719022276,86.97498848593801,1440.5036719022276,131.6504700208175,1440.5036719022276,140.69043047059765,1440.5036719022276,185.25405846037074,1440.5036719022276,569.6153498721637,1440.5036719022276,87.24225828235859,1440.5036719022276,201.3813604961649
219,3207.987784683602,30912.170293211195,5564.190652778015,41.563375541542904,5564.190652778015,36.69888637140483,5564.190652778015,45.73887613231699,5564.190652778015,57.27587652616637,5564.190652778015,156.78250492311733,5564.190652778015,30.271325679390188,5564.190652778015,193.32275029538704
220,2106.703746542069,20300.197301679378,3654.035514302288,49.855990155069506,3654.035514302288,54.03799500673898,3654.035514302288,63.077979415145336,3654.035514302288,80.64597225519589,3654.035514302288,232.1699105006319,3654.035514302288,40.6747876490872,3654.035514302288,191.25799731501894
221,2494.577982451502,24037.753438902677,4326.7956190024815,46.10004975555324,4326.7956190024815,46.1846626561889,4326.7956190024815,55.224649488884054,4326.7956190024815,70.0610493111046,4326.7956190024815,198.02499777775677,4326.7956190024815,35.962789693330436,4326.7956190024815,195.79729986666538
222,672.0226120000236,6475.609889232228,1165.609780061801,101.42589679633649,1165.609780061801,161.86601490632785,1165.609780061801,170.90596602870355,1165.609780061801,225.97934551694826,1165.609780061801,700.987243603059,1165.609780061801,105.37157961722214,1165.609780061801,205.32251730809176
223,791.3962659211538,7625.894418416238,1372.6609953149227,90.00345599607411,1372.6609953149227,137.98272222402198,1372.6609953149227,147.02268071906403,1372.6609953149227,193.78883053439066,1372.6609953149227,597.1468726915829,1372.6609953149227,91.04160843143843,1372.6609953149227,202.20730618074748
224,1774.171693167075,17095.918435357937,3077.2653183644284,54.38353449506083,3077.2653183644284,63.5046815490449,3077.2653183644284,72.54466303512719,3077.2653183644284,93.40541539517142,3077.2653183644284,273.329404500553,3077.2653183644284,46.35479782107631,3077.2653183644284,192.49278213501657
225,2209.172659323098,21287.58774523737,3831.765794142727,48.735553489382355,3831.765794142727,51.69526307347489,3831.765794142727,60.73524820507219,3831.765794142727,77.48837801553208,3831.765794142727,221.98412263074863,3831.765794142727,39.26914892304331,3831.765794142727,190.95242367892246
226,593.3100143933411,5717.135298694236,1029.0843537649623,111.47221642407764,1029.0843537649623,182.87196243059293,1029.0843537649623,191.91190706852595,1029.0843537649623,254.29170083149148,1029.0843537649623,792.3174220370694,1029.0843537649623,117.97514424111557,1029.0843537649623,208.06242266111207
227,621.4418516187937,5988.213682198697,1077.8784627957655,107.58942348919079,1077.8784627957655,174.75339287875408,1077.8784627957655,183.79334002285347,1077.8784627957655,243.34928437862857,1077.8784627957655,757.019304447189,1077.8784627957655,113.10400401371209,1077.8784627957655,207.00347913341565
228,3468.8769143506843,33426.09794668319,6016.697630402974,40.37031440365878,6016.697630402974,34.204303222125844,6016.697630402974,43.24429375310473,6016.697630402974,53.913613319402025,6016.697630402974,145.9364945787162,6016.697630402974,28.77457625186284,6016.697630402974,192.67198967472297
229,3051.0922712253605,29400.325125527575,5292.0585225949635,42.37911371971728,5292.0585225949635,38.40452127047317,5292.0585225949635,47.4445105048634,5292.0585225949635,59.57477502829415,5292.0585225949635,164.19830654288435,5292.0585225949635,31.294706302918044,5292.0585225949635,193.76769839257304
230,1758.7294666721853,16947.11714085318,3050.4810853535723,54.63538541627432,3050.4810853535723,64.03127909232234,3050.4810853535723,73.0712604158463,3050.4810853535723,94.11517708222763,3050.4810853535723,275.61895832976654,3050.4810853535723,46.67075624950778,3050.4810853535723,192.56146874989298
231,529.1313262601473,5098.709459842779,917.7677027717002,121.8755852196482,917.7677027717002,204.62446753623306,917.7677027717002,213.6644054592644,917.7677027717002,283.61028561900855,917.7677027717002,886.8935019968019,917.7677027717002,131.02664327555865,917.7677027717002,210.89970505990405
232,2559.4089175500426,24662.46432951221,4439.243579312198,45.583307670050445,4439.243579312198,45.10420159842225,4439.243579312198,54.144188764650934,4439.243579312198,68.60477616105126,4439.243579312198,193.32734245500404,4439.243579312198,35.31451325879056,4439.243579312198,195.51544054730024
233,960.4108773210468,9254.519213865608,1665.8134584958093,78.68723302995963,1665.8134584958093,114.32152144531143,1665.8134584958093,123.36148724446102,1665.8134584958093,161.89765672079528,1665.8134584958093,494.2721184541784,1665.8134584958093,76.84489234667662,1665.8134584958093,199.12106355362533
234,1665.1414458167137,16045.302971889854,2888.1545349401736,56.261676960817056,2888.1545349401736,67.43170791697261,2888.1545349401736,76.47168819079931,2888.1545349401736,98.6983623441208,2888.1545349401736,290.4034269165187,2888.1545349401736,48.71101291447958,2888.1545349401736,193.00500280749554
235,2221.9494761699507,21410.705152373645,3853.926927427256,48.60309276016403,3853.926927427256,51.4182996450665,3853.926927427256,60.45828486216117,3853.926927427256,77.11507959682592,3853.926927427256,220.77993418330942,3853.926927427256,39.1029709172967,3853.926927427256,190.91629802549926
236,3946.329487653402,38026.83094302818,6844.829569745072,38.59540448164114,6844.829569745072,30.493126785010737,6844.829569745072,39.5331184616133,6844.829569745072,48.911594448261404,6844.829569745072,129.8009498331013,6844.829569745072,26.54787107696798,6844.829569745072,191.70385698998606
237,1424.2207818732768,13723.791454130898,2470.2824617435617,61.43147900157959,2470.2824617435617,78.24129733907559,2470.2824617435617,87.28127427603005,2470.2824617435617,113.26780445899703,2470.2824617435617,337.4016272870872,2470.2824617435617,55.19676456561803,2470.2824617435617,194.4149488186126
238,2610.1943847824327,25151.83309176352,4527.329956517434,45.196446417097036,4527.329956517434,44.295309638000134,4527.329956517434,53.33529705393018,4527.329956517434,67.51453081181893,4527.329956517434,189.81042197360944,4527.329956517434,34.8291782323581,4527.329956517434,195.30442531841655
239,469.4876936196776,4523.983415719214,814.3170148294585,134.09371436718172,814.3170148294585,230.17147273095927,814.3170148294585,239.2114027677436,814.3170148294585,318.04319503478484,814.3170148294585,997.9674033380157,814.3170148294585,146.35484166064617,814.3170148294585,214.23192210014045
240,1054.357135396816,10159.785356683718,1828.7613642030692,73.96591792539593,1828.7613642030692,104.44967772473849,1828.7613642030692,113.48964657128238,1828.7613642030692,148.59213233520668,1828.7613642030692,451.3510720490538,1828.7613642030692,70.92178794276943,1828.7613642030692,197.8334321614716
241,2542.375393331031,24498.329290137815,4409.699272224807,45.71652277417719,4409.699272224807,45.38274235667155,4409.699272224807,54.42272943691594,4409.699272224807,68.98020054540844,4409.699272224807,194.53838885615625,4409.699272224807,35.48163766214956,4409.699272224807,195.58810333136935
242,2112.8582500694192,20359.502097668923,3664.710377580406,49.785626643172236,3664.710377580406,53.89087125462823,3664.710377580406,62.930855708451034,3664.710377580406,80.44767508530356,3664.710377580406,231.53024221065667,3664.710377580406,40.58651342507062,3664.710377580406,191.2388072663197
243,1832.090457562422,17654.0236490715,3177.7242568328697,53.47674800447695,3177.7242568328697,61.608672847080065,3177.7242568328697,70.64865491845181,3177.7242568328697,90.84992619443503,3177.7242568328697,265.0858909497905,3177.7242568328697,45.217192951071084,3177.7242568328697,192.2454767284937
244,3747.257968406066,36108.57778356085,6499.544001040953,39.28046747519884,6499.544001040953,31.92553166826295,6499.544001040953,40.96552290268849,6499.544001040953,50.842226521014915,6499.544001040953,136.02879522908037,6499.544001040953,27.407313741613095,6499.544001040953,192.07752771374481
245,1837.7248060888808,17708.316231472458,3187.4969216650425,53.391586244310076,3187.4969216650425,61.43060729358129,3187.4969216650425,70.47058941992108,3187.4969216650425,90.6099248703284,3187.4969216650425,264.31169313009167,3187.4969216650425,45.11035365195264,3187.4969216650425,192.22225079390273
246,3854.581034555125,37142.74284897319,6685.693712815174,38.902346637652585,6685.693712815174,31.134915127515498,6685.693712815174,40.17490660600085,6685.693712815174,49.77661325156636,6685.693712815174,132.59133306956892,6685.693712815174,26.932943963600508,6685.693712815174,191.87127998417412
247,2653.24438097414,25566.662855066814,4601.999313912026,44.88010844611085,4601.999313912026,43.633875494483604,4601.999313912026,52.67386311459543,4601.999313912026,66.62303289358513,4601.999313912026,186.93462223737143,4601.999313912026,34.43231786875726,4601.999313912026,195.13187733424226
248,1403.5061916532334,13524.185662770558,2434.3534192987004,61.958846069766125,2434.3534192987004,79.34397427658436,2434.3534192987004,88.38395087314737,2434.3534192987004,114.75402074206818,2434.3534192987004,342.1958733615102,2434.3534192987004,55.85837052388841,2434.3534192987004,194.5587762008453
249,2702.004238250727,26036.512839784005,4686.5723111611205,44.533987837881426,4686.5723111611205,42.910168544780596,4686.5723111611205,51.950156388297536,4686.5723111611205,65.64760208857494,4686.5723111611205,183.78807125346754,4686.5723111611205,33.99809383297852,4686.5723111611205,194.94308427520804
250,3654.57039954909,35215.44037005503,6338.779266609906,39.62489660820247,6338.779266609906,32.64570189594752,6338.779266609906,41.685692908059714,6338.779266609906,51.81289044129787,6338.779266609906,139.159969165477,6338.779266609906,27.839415744835826,6338.779266609906,192.26539814992861
251,1985.2202381336008,19129.58221465538,3443.3247986379683,51.334191100611534,3443.3247986379683,57.12877975607474,3443.3247986379683,66.16876321036958,3443.3247986379683,84.8118112835416,3443.3247986379683,245.60810091465032,3443.3247986379683,42.529257926221746,3443.3247986379683,191.6611430274395
252,2676.519376318728,25790.940710207266,4642.3693278373075,44.71331834597494,4642.3693278373075,43.28513245018035,4642.3693278373075,52.325120177947596,4642.3693278373075,66.15298806592938,4642.3693278373075,185.41834859977214,4642.3693278373075,34.223072106768555,4642.3693278373075,195.04090091598633
253,1831.7264522104024,17650.51609349944,3177.0928968298986,53.48226787067921,3177.0928968298986,61.62021438906578,3177.0928968298986,70.6601964568747,3177.0928968298986,90.86548218100504,3177.0928968298986,265.13607155162913,3177.0928968298986,45.22411787412482,3177.0928968298986,192.24698214654887
254,1879.4082601238383,18109.97799455331,3259.7960390195954,52.7774136949707,3259.7960390195954,60.146427930360296,3259.7960390195954,69.18641045312054,3259.7960390195954,88.87907495855379,3259.7960390195954,258.72830631791544,3259.7960390195954,44.339846271872325,3259.7960390195954,192.05474918953746
255,3142.832741726795,30284.3362992794,5451.180533870292,41.89224411323829,5451.180533870292,37.38652086994673,5451.180533870292,46.42651041858917,5451.180533870292,58.20268795548974,5451.180533870292,159.77221921125724,5451.180533870292,30.683906251153495,5451.180533870292,193.5021331526754
256,1479.9676872953985,14260.968634778461,2566.9743542601227,60.08555814290615,2566.9743542601227,75.42709831130038,2566.9743542601227,84.4670761169856,2566.9743542601227,109.47475476637186,2566.9743542601227,325.1659831173286,2566.9743542601227,53.50824567019134,2566.9743542601227,194.04787949351984
