ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units,kgPin/year,Stuttgart process kgPrec/year,Stuttgart process EUR/kgPrec,Stuttgart process EUR/year,Gifhorn process kgPrec/year,Gifhorn process EUR/kgPrec,Gifhorn process EUR/year,PHOXNAN kgPrec/year,PHOXNAN EUR/kgPrec,PHOXNAN EUR/year,Aqua Reci kgPrec/year,Aqua Reci EUR/kgPrec,Aqua Reci EUR/year,MEPHREC kgPrec/year,MEPHREC EUR/kgPrec,MEPHREC EUR/year,EcoPhos kgPrec/year,EcoPhos EUR/kgPrec,EcoPhos EUR/year,AshDec depollution kgPrec/year,AshDec depollution EUR/kgPrec,AshDec depollution EUR/year,AshDec Rhenania kgPrec/year,AshDec Rhenania EUR/kgPrec,AshDec Rhenania EUR/year,PASCH kgPrec/year,PASCH EUR/kgPrec,PASCH EUR/year,LEACHPHOS kgPrec/year,LEACHPHOS EUR/kgPrec,LEACHPHOS EUR/year,RecoPhos kgPrec/year,RecoPhos EUR/kgPrec,RecoPhos EUR/year,Thermophos kgPrec/year,Thermophos EUR/kgPrec,Thermophos EUR/year
23716,Town of St. Marys,St. Marys Wastewater Treatment Plant,St. Marys,ON,43.251,-81.1498,operational,3531.0,Perth,1260.9494,1692.441,1493.126,1685.4630000000002,1572.369,1763.0674,1613.931,thousand m3,4450.426998036849,1780.1707992147396,29.764877935888908,52986.56654366053,1780.1707992147396,24.73436794425008,44031.399551387105,2269.717768998793,40.93863314765161,92919.14309374784,2714.760468802478,38.06269881283984,103331.11007303261,3026.2903586650577,73.83858005772873,223456.98292622247,3649.3501383902158,12.5,45616.876729877695,3827.36721831169,9.8,37508.198739454565,3827.36721831169,9.9,37890.935461285735,3515.837328449111,12.7,44651.134071303706,3471.3330584687424,13.1,45474.46306594052,3871.8714882920585,10.5,40654.650627066614,3604.8458684098478,10.7,38571.850791985366
23717,County of Brant,Cainsville Wastewater Treatment Lagoon,Cainsville,ON,43.1476,-80.1786,operational,3529.0,Brant,60.43,70.06700000000001,53.6,26.019,85.11489999999999,73.68,91.297,thousand m3,251.7521713380375,100.70086853521501,40.82453400008077,4111.066031353549,100.70086853521501,41.47992277480843,4177.064250196854,128.39360738239913,64.82192014092955,8322.720164347738,153.56882451620288,63.83174257438084,9802.565673968527,171.1914765098655,226.34996647920758,38749.18496953411,206.43678049719074,12.5,2580.4597562148842,216.50686735071224,9.8,2121.76730003698,216.50686735071224,9.9,2143.4179867720513,198.88421535704964,12.7,2525.82953503453,196.36669364366927,13.1,2572.4036867320674,219.02438906409262,10.5,2299.7560851729727,203.9192587838104,10.7,2181.9360689867713
23718,County of Brant,Paris Water Pollution Control Plant,Paris,ON,43.179,-80.3742,operational,3529.0,Brant,1360.432,1395.961,1224.394,1251.793,1393.138,1421.337,1626.525,thousand m3,4485.155048748606,1794.0620194994424,29.739438886478364,53354.39778745562,1794.0620194994424,24.699785213784978,44312.946541845544,2287.429074861789,40.887750110124855,93527.82840758291,2735.9445797366493,38.009480875078665,103991.83317877531,3049.905433149052,73.61507900387406,224519.0294156122,3677.8271399738564,12.5,45972.839249673205,3857.2333419238007,9.8,37800.88675085325,3857.2333419238007,9.9,38186.61008504563,3543.2724885113985,12.7,44999.56060409476,3498.4209380239126,13.1,45829.31428811325,3902.084892411287,10.5,40971.89137031851,3632.9755894863706,10.7,38872.838807504166
23719,County of Brant,St. George Water Pollution Control Plant,St. George,ON,43.2382,-80.2428,operational,3529.0,Brant,240.574,245.103,219.548,220.368,243.4243,263.1939,271.718,thousand m3,749.2644499997687,299.70577999990746,36.209158074592764,10852.093963885773,299.70577999990746,34.086216393440715,10215.836071441781,382.12486949988204,54.442240169622295,20803.733920098155,457.05131449985885,52.45387273194596,23974.111482744203,509.4998259998427,147.92864956348726,75369.62121298847,614.3968489998102,12.5,7679.960612497628,644.3674269998011,9.8,6314.800784598051,644.3674269998011,9.9,6379.237527298031,591.9189154998172,12.7,7517.370226847678,584.4262709998196,13.1,7655.984150097637,651.8600714997988,10.5,6844.530750747887,606.9042044998126,10.7,6493.874988147994
23720,Village of Point Edward WPCP,Village of Point Edward WPCP,Point Edward,ON,42.9975,-82.4196,operational,3538.0,Lambton,599.244,588.331,442.5486,596.1539,571.4706,615.745,732.3721,thousand m3,2019.5216316242413,807.8086526496966,32.467657413882044,26227.654590199985,807.8086526496966,28.514672502681346,23034.39917513837,1029.9560321283632,46.45557564966274,47847.20036636564,1231.9081952907873,43.88005360244641,54056.19764265276,1373.2747095044842,100.48773877059814,137997.27026895568,1656.0077379318777,12.5,20700.096724148472,1736.7886031968476,9.8,17020.528311329108,1736.7886031968476,9.9,17194.20717164879,1595.4220889831506,12.7,20261.86053008601,1575.2268726669083,13.1,20635.472031936497,1756.9838195130899,10.5,18448.330104887445,1635.8125216156357,10.7,17503.1939812873
23741,Regional Municipality of Durham,Newcastle WPCP,Newcastle,ON,43.8979,-78.5948,operational,3518.0,Durham,1129.121,1107.598,1010.409,988.268,1165.338,1142.383,1152.773,thousand m3,3178.7803083328427,1271.5121233331372,30.88727781075801,39273.54819313741,1271.5121233331372,26.278842205704006,33413.86645171116,1621.1779572497499,43.20320095841881,70040.07707641984,1939.055988083034,40.43942656146905,78414.31222866065,2161.570609666333,84.19346663325904,181990.1230003758,2606.599852832931,12.5,32582.498160411636,2733.7510651662446,9.8,26790.7604386292,2733.7510651662446,9.9,27064.135545145822,2511.236443582946,12.7,31892.702833503412,2479.4486404996173,13.1,32480.777190544984,2765.538868249573,10.5,29038.158116620518,2574.812049749603,10.7,27550.48893232075
23743,Regional Municipality of Durham,Uxbridge WPCP,Uxbridge,ON,44.1141,-79.1212,operational,3518.0,Durham,1215.342,1454.396,1340.536,1186.023,1246.456,1283.833,1382.61,thousand m3,3812.5575825458013,1525.0230330183206,30.275720381391935,46171.17092284491,1525.0230330183206,25.432799385775695,38785.60485744213,1944.4043670983588,41.96458973288326,81596.13154010916,2325.660125352939,39.137486155703265,91020.49095887176,2592.539156131145,78.4306098027495,203334.4269528713,3126.297217687557,12.5,39078.71522109446,3278.7995209893893,9.8,32132.235305696016,3278.7995209893893,9.9,32460.115257794954,3011.9204902111833,12.7,38251.39022568202,2973.794914385725,13.1,38956.713378452994,3316.925096814847,10.5,34827.713516555894,3088.1716418620995,10.7,33043.436567924466
23744,Regional Municipality of Durham,Cannington WPCP (Lagoon),Cannington,ON,44.3565,-79.0317,operational,3518.0,Durham,407.567,372.688,269.47700000000003,315.48900000000003,454.987,348.9282,356.657,thousand m3,983.4843880183405,393.3937552073362,35.14178918673655,13824.560412874853,393.3937552073362,32.457493218158966,12768.575141708203,501.5770378893537,52.12364907591041,26144.025507479288,599.9254766911877,49.94749780415432,29964.77642968933,668.7693838524716,133.03952292897432,88972.75977723692,806.4571981750391,12.5,10080.714977187989,845.7965736957728,9.8,8288.806422218575,845.7965736957728,9.9,8373.386079588152,776.952666534489,12.7,9867.29886498801,767.1178226543057,13.1,10049.243476771404,855.6314175759562,10.5,8984.12988454754,796.6223542948559,10.7,8523.859190954958
23745,Regional Municipality of Durham,Sunderland WPCP (Lagoon),Sunderland,ON,44.1141,-79.1212,operational,3518.0,Durham,111.428,134.31300000000002,102.118,82.142,142.919,138.2174,66.768,thousand m3,184.11326742278595,73.64530696911439,42.25410736063714,3111.816707280038,73.64530696911439,43.88315100508604,3231.788126541562,93.89776638562084,68.14970712699102,6399.105279058682,112.30909312789943,67.52997139161795,7584.229845945604,125.19702184749445,255.72713255153374,32016.27540105148,150.97287928668447,12.5,1887.160991083556,158.3374099835959,9.8,1551.70661783924,158.3374099835959,9.9,1567.5403588375996,145.44948126400092,12.7,1847.2084120528116,143.60834858977304,13.1,1881.2693665260267,160.17854265782378,10.5,1681.8746979071498,149.13174661245662,10.7,1595.7096887532857
23746,Regional Municipality of Durham,Lake Simcoe WPCP,Beaverton,ON,44.4172,-79.1642,operational,3518.0,Durham,709.432,590.3290000000001,478.954,638.274,723.123,640.33,668.0999999999999,thousand m3,1842.2908274197712,736.9163309679085,32.797360231860374,24168.91036749534,736.9163309679085,28.990028713356462,21363.22559410096,939.5683219840834,47.143334466638514,44294.383657553946,1123.7974047260604,44.611559671917085,50134.3549800822,1252.7577626454445,104.15264373516463,130478.03293927292,1510.6784784842123,12.5,18883.480981052653,1584.3701115810031,9.8,15526.827093493832,1584.3701115810031,9.9,15685.264104651931,1455.4097536616193,12.7,18483.703871502563,1436.9868453874215,13.1,18824.52767457522,1602.793019855201,10.5,16829.32670847961,1492.2555702100146,10.7,15967.134601247155
23752,Municipality of Thames Centre,Dorchester WWTP,Dorchester,ON,42.975,-81.0314,operational,3539.0,Middlesex,143.3738,139.032,117.898,117.0838,106.2926,113.1611,118.3993,thousand m3,326.486969559829,130.5947878239316,39.67373124535404,5181.182514170697,130.5947878239316,39.58378017717144,5169.4353735068535,166.5083544755128,62.181195993998344,10353.688624280012,199.1570514314957,60.91384692559269,12131.42214505052,222.01113930068374,204.52778246740954,45407.446004232,267.7193150390598,12.5,3346.491437988247,280.77879382145295,9.8,2751.632179450239,280.77879382145295,9.9,2779.710058832384,257.9247059522649,12.7,3275.643765593764,254.65983625666664,13.1,3336.0438549623327,284.04366351705124,10.5,2982.458466929038,264.4544453434615,10.7,2829.662565175038
23753,Corporation of the Township of Huron Kinloss,Ripley WW,Ripley,ON,44.06,-81.5756,operational,3541.0,Bruce,216.15,198.58,206.969,0.1808,225.91,155.138,213.214,thousand m3,587.939225381648,235.17569015265923,37.187905861105314,8745.691426217563,235.17569015265923,35.60682755086202,8373.860243420697,299.8490049446405,56.595827956959475,16970.202696912365,358.6429274828053,54.79387853386603,19651.437005522956,399.7986732595207,162.59992550065198,65007.23448725756,482.1101648129514,12.5,6026.377060161893,505.6277338282173,9.8,4955.15179151653,505.6277338282173,9.9,5005.714564899351,464.47198805150197,12.7,5898.794248254075,458.5925957976855,13.1,6007.563004949679,511.5071260820338,10.5,5370.824823861355,476.23077255913495,10.7,5095.669266382743
23756,Corporation of Loyalist Township,Bath Sewage Treatment Plant,Bath,ON,44.1852,-76.7582,operational,3511.0,Lennox and Addington,398.314,446.67,625.755,673.855,614.2090000000001,575.833,581.345,thousand m3,1603.0632555999803,641.2253022399922,33.303027675952706,21354.7439870196,641.2253022399922,29.725009421279083,19060.428150246295,817.5622603559899,48.20426906596643,39409.99117637984,977.868585915988,45.74259117358963,44730.24294705124,1090.0830138079866,109.95860842447333,119864.01126548216,1314.5118695919837,12.5,16431.398369899794,1378.634399815983,9.8,13510.617118196635,1378.634399815983,9.9,13648.480558178233,1266.4199719239846,12.7,16083.533643434603,1250.3893393679846,13.1,16380.100345720597,1394.6650323719828,10.5,14643.982839905819,1298.4812370359841,10.7,13893.74923628503
23757,Corporation of Loyalist Township,Amherstview Water Pollution Control Plant,Amherstview,ON,44.2348,-76.6566,operational,3511.0,Lennox and Addington,1507.359,1536.1460000000002,1369.06,1251.147,1304.8760000000002,1150.711,1094.6451000000002,thousand m3,3018.4921823230034,1207.3968729292014,31.06357135375823,37506.05891454081,1207.3968729292014,26.524726204929603,32025.87147513525,1539.4310129847318,43.562339826726884,67061.2169274433,1841.280231217032,40.81780730790717,75157.02167767557,2052.5746839796425,85.90963436332535,176335.94060410917,2475.1635895048626,12.5,30939.544868810783,2595.903276797783,9.8,25439.852112618275,2595.903276797783,9.9,25699.44244029805,2384.608824035173,12.7,30284.532065246694,2354.4239022119427,13.1,30842.95311897645,2626.088198621013,10.5,27573.926085520634,2444.978667681633,10.7,26161.27174419347
23761,Town of Deep River,Deep River Sewage Treatment Plant,Deep River,ON,46.103,-77.4772,operational,3547.0,Renfrew,930.298,1102.591,957.7307,829.8244,921.0188,893.7023,861.2428,thousand m3,2374.883566264512,949.9534265058048,31.89390052766341,30297.72009088915,949.9534265058048,27.69475334969877,26308.725840779465,1211.1906187949012,45.26628317091308,54826.09752432343,1448.6789754213523,42.61831383043379,61740.255214058474,1614.9208250598683,94.33209649513674,152338.86710155333,1947.4045243368996,12.5,24342.556554211245,2042.3998669874802,9.8,20015.51869647731,2042.3998669874802,9.9,20219.758683176056,1876.1580173489644,12.7,23827.20682033185,1852.4091816863195,13.1,24266.560280090784,2066.1487026501254,10.5,21694.561377826318,1923.6556886742549,10.7,20583.115868814526
23762,Town of Petawawa,Petawawa Wastewater Treatment Plant,Petawawa,ON,45.9008,-77.2483,operational,3547.0,Renfrew,2180.223,2023.096,1563.555,1572.3580000000002,1613.333,1625.923,1615.003,thousand m3,4453.383046183823,1781.3532184735295,29.76270400086367,53017.88856241349,1781.3532184735295,24.731411885930104,44055.3801603961,2271.2253535537498,40.934284082831425,92970.98383849843,2716.5636581721324,38.058149856595634,103387.38679769664,3028.3004714050003,73.81946140250172,223547.50976405916,3651.7740978707347,12.5,45647.17622338419,3829.909419718088,9.8,37533.11231323727,3829.909419718088,9.9,37916.10325520907,3518.1726064852205,12.7,44680.7921023623,3473.6387760233824,13.1,45504.66796590631,3874.4432501799265,10.5,40681.654126889225,3607.240267408897,10.7,38597.4708612752
23763,Town of Carleton Place,Carleton Place Wastewater Treatment Plant,Carleton Place,ON,45.1458,-76.1383,operational,3509.0,Lanark,2209.0669000000003,2406.2113,1719.6361,1946.6299,2679.9522,2251.7205,2230.6604,thousand m3,6151.063005550844,2460.4252022203377,28.72392416982189,70673.06693409567,2460.4252022203377,23.33469281486452,57413.266287762504,3137.0421328309303,38.87277811295279,121945.54276052091,3752.1484333860144,35.90879647720283,134735.1344467138,4182.722843774574,65.0832787800154,272225.3169009194,5043.8716645516915,12.5,63048.395806896144,5289.9141847737255,9.8,51841.15901078251,5289.9141847737255,9.9,52370.150429259884,4859.3397743851665,12.7,61713.61513469161,4797.829144329658,13.1,62851.56179071852,5351.424814829234,10.5,56189.96055570695,4982.3610344961835,10.7,53311.26306910916
23764,Village of Merrickville-Wolford,Merrickville Wolford Wastewater Treatment Plant,Merrickville,ON,44.9141,-75.8286,operational,3507.0,Leeds and Grenville,247.2346,267.0958,200.517,204.117,294.8917,215.021,208.216,thousand m3,574.1572023978972,229.66288095915888,37.28506469239494,8562.995374004036,229.66288095915888,35.75918174827665,8212.556701051388,292.82017322292756,56.81103176520678,16635.41616246109,350.2358934627173,55.02833012535749,19272.896367215944,390.4268976305701,164.11110646863708,64073.39016527016,470.8089059662757,12.5,5885.111324578446,493.7751940621916,9.8,4838.996901809478,493.7751940621916,9.9,4888.374421215697,453.5841898943388,12.7,5760.519211658103,447.84261787035985,13.1,5866.738294101714,499.51676608617055,10.5,5244.926043904791,465.0673339422968,10.7,4976.220473182575
23765,Municipality of Mississippi Mills,Mississippi Mills Wastewater Treatment Plant,Almonte,ON,45.2165,-76.2122,operational,3509.0,Lanark,969.8778,1029.4888,760.4492,853.7911000000001,1312.6746,1201.2467,1223.7077,thousand m3,3374.3832826716734,1349.7533130686695,30.68505497182078,41417.254609909345,1349.7533130686695,25.99789142755344,35090.74008713982,1720.9354741625534,42.79238593704319,73642.93498311241,2058.373802429721,40.00708299505647,82349.53154865581,2294.580632216738,82.25535329452457,188741.54056576133,2766.994291790772,12.5,34587.42864738465,2901.969623097639,9.8,28439.302306356865,2901.969623097639,9.9,28729.49926866663,2665.7627933106223,12.7,33855.1874750449,2632.018960483905,13.1,34479.44838233916,2935.713455924356,10.5,30824.991287205736,2733.2504589640557,10.7,29245.779910915393
23766,Town of Renfrew,Renfrew Water Pollution Control Plant,Renfrew,ON,45.4807,-76.6858,operational,3547.0,Renfrew,2126.1112,3167.3994,1910.787,2099.4120000000003,2669.781,1738.152,1983.553,thousand m3,5469.662472086469,2187.8649888345876,29.09729605340806,63660.95530500631,2187.8649888345876,23.83308296259232,52143.56778984585,2789.5278607640994,39.60991615492793,110492.96467670145,3336.4941079727464,36.67574852251111,122368.41885084847,3719.370481018799,68.13266656809985,253410.628826487,4485.123227110905,12.5,56064.04033888631,4703.909725994364,9.8,46098.31531474477,4703.909725994364,9.9,46568.706287344205,4321.0333529483105,12.7,54877.12358244354,4266.336728227446,13.1,55889.01113977954,4758.6063507152285,10.5,49965.3666825099,4430.42660239004,10.7,47405.564645573424
23767,Town of Bancroft,Bancroft Wastewater Treatment Facility,Bancroft,ON,45.0493,-77.8339,operational,3512.0,Hastings,391.747,404.621,327.5176,367.777,400.321,427.0032000000001,481.1403,thousand m3,1326.7480338152925,530.699213526117,34.00333867319246,18045.545091125437,530.699213526117,30.754678980241373,16321.483947062297,676.6414972457992,49.68570483337928,33619.4097101706,809.3163006273284,47.32710719550165,38302.59931485641,902.188662994399,118.37840816357736,106799.65778850311,1087.9333877285399,12.5,13599.167346606748,1141.0033090811514,9.8,11181.832428995285,1141.0033090811514,9.9,11295.9327599034,1048.1309467140811,12.7,13311.26302326883,1034.8634663759283,13.1,13556.71140952466,1154.2707894193045,10.5,12119.843288902697,1074.665907390387,10.7,11498.92520907714
23768,Township of Madawaska Valley,Barry's Bay Wastewater Treatment Plant,Barry's Bay,ON,45.4795,-77.6769,operational,3547.0,Renfrew,159.467,148.969,146.736,140.799,159.739,140.058,148.404,thousand m3,409.2251578392512,163.69006313570048,38.700130999792755,6334.826886715956,163.69006313570048,38.00667710193268,6221.315374393543,208.7048304980181,59.97408564128255,12516.881378037497,249.62734628194323,58.48690804100433,14599.931646511957,278.27310733069083,187.28141653335825,52115.381724031016,335.564629428186,12.5,4194.557867852325,351.93363574175606,9.8,3448.9496302692096,351.93363574175606,9.9,3484.1429938433853,323.28787469300846,12.7,4105.756008601207,319.19562311461596,13.1,4181.4626628014685,356.02588732014857,10.5,3738.27181686156,331.4723778497935,10.7,3546.75444299279
23769,"Township of Killaloe, Hagerty and Richards",Killaloe Wastewater Treatment Plant,Killaloe,ON,45.5647,-77.412,operational,3547.0,Renfrew,129.846,113.794,88.451,122.448,214.281,99.094,106.91,thousand m3,294.80513749356044,117.92205499742418,40.121710101347894,4731.234505161856,117.92205499742418,40.31779860141693,4754.357664051359,150.35062012171582,63.20508210848723,9502.923289855022,179.83113387107187,62.04339760859797,11157.334541167922,200.4674934956211,212.83415508924827,42666.329600999896,241.74021274471954,12.5,3021.752659308994,253.53241824446198,9.8,2484.6176987957274,253.53241824446198,9.9,2509.9709406201737,232.89605861991276,12.7,2957.779944472892,229.94800724497716,13.1,3012.318894909201,256.4804696193976,10.5,2693.0449310036747,238.79216136978397,10.7,2555.0761266566883
23770,the Corportation of the Town of Penetanguishene,Philip H. Jones Pollution Control Plant,Penetanguishene,ON,44.7719,-79.9389,operational,3543.0,Simcoe,1131.9544,1356.7620000000002,1193.093,1206.16,1261.773,1194.721,1175.629,thousand m3,3241.8059020336445,1296.722360813458,30.820644766427506,39965.81924331482,1296.722360813458,26.18613835313662,33956.15114586715,1653.3210100371587,43.06770068361769,71204.73439421682,1977.5016002405232,40.296768425752155,79686.92404644667,2204.4280133828784,83.5512706240773,184182.76151744998,2658.280839667588,12.5,33228.51049584485,2787.953075748934,9.8,27321.940142339557,2787.953075748934,9.9,27600.73544991445,2561.0266626065795,12.7,32525.038615103556,2528.6086035862427,13.1,33124.77270697978,2820.3711347692706,10.5,29613.89691507734,2625.8627806472523,10.7,28096.731752925596
23772,City of Greater Sudbury,Valley East WWTP,Val Caron,ON,46.623,-81.0198,operational,3553.0,Greater Sudbury / Grand Sudbury,2249.8810000000003,2507.94,2300.745,2273.202,2212.77,1984.047,2413.84,thousand m3,6656.182144677356,2662.4728578709423,28.47564165910794,75815.62302783398,2662.4728578709423,23.005548068759033,61251.6473135162,3394.6528937854514,38.385002728582265,130303.76059054423,4060.271108253187,35.40228920096761,143742.89200871257,4526.2038583806025,63.110579079450574,285651.3465340433,5458.069358635431,12.5,68225.86698294288,5724.316644422525,9.8,56098.30311534075,5724.316644422525,9.9,56670.734779783,5258.3838942951115,12.7,66781.47545754792,5191.8220728483375,13.1,68012.86915431322,5790.878465869299,10.5,60804.22389162764,5391.507537188659,10.7,57689.130647918646
23773,City of Greater Sudbury,Azilda WWTP,Azilda,ON,46.5521,-81.1548,operational,3553.0,Greater Sudbury / Grand Sudbury,788.335,841.972,692.454,650.976,711.035,641.6270000000001,816.712,thousand m3,2252.089546839779,900.8358187359116,32.080702423374944,28899.445833184112,900.8358187359116,27.960678237196607,25187.980472216394,1148.5656688882873,45.65243036416662,52434.81421759499,1373.774623572265,43.02753467337113,59110.135249153005,1531.4208918510499,96.30561010687681,147484.42332013277,1846.7134284086185,12.5,23083.91785510773,1936.7970102822098,9.8,18980.610700765657,1936.7970102822098,9.9,19174.290401793878,1779.1507420034254,12.7,22595.2144234435,1756.6298465350276,13.1,23011.85098960886,1959.3179057506077,10.5,20572.83801038138,1824.192532940221,10.7,19518.860102460363
23774,City of Greater Sudbury,Chelmsford WWTP,Chelmsford,ON,46.5664,-81.2113,operational,3553.0,Greater Sudbury / Grand Sudbury,1726.095,1431.499,1510.506,1491.247,1905.901,1272.743,1826.789,thousand m3,5037.384550712973,2014.953820285189,29.362006413800376,59163.086994725294,2014.953820285189,24.18890454015798,48739.52561170508,2569.066120863616,40.13514076636822,103109.83039896877,3072.8045759349134,37.22330767455888,114379.95015381771,3425.421494484822,70.35581543827237,240998.32246426525,4130.655331584638,12.5,51633.19164480797,4332.150713613157,9.8,42455.07699340894,4332.150713613157,9.9,42888.292064770256,3979.5337950632484,12.7,50540.079197303254,3929.1599495561186,13.1,51471.99533918515,4382.5245591202865,10.5,46016.50787076301,4080.281486077508,10.7,43659.011901029335
23775,City of Greater Sudbury,Dowling WWTP,Dowling,ON,46.5966,-81.3278,operational,3553.0,Greater Sudbury / Grand Sudbury,748.7270000000001,768.0989999999999,759.909,756.214,765.725,695.868,755.303,thousand m3,2082.753762644268,833.1015050577073,32.357735361112724,26957.278029602006,833.1015050577073,28.356870030479133,23624.15110111796,1062.2044189485769,46.226981813661716,49102.50435712697,1270.4797952130036,43.637217885564844,55440.203642917644,1416.2725585981025,99.28672839247399,140617.068855244,1707.8580853682997,12.5,21348.226067103747,1791.1682358740707,9.8,17553.448711565892,1791.1682358740707,9.9,17732.5655351533,1645.3754724889718,12.7,20896.268500609942,1624.5479348625292,13.1,21281.577946699133,1811.9957735005132,10.5,19025.955621755387,1687.0305477418574,10.7,18051.226860837873
23776,City of Greater Sudbury,Coniston WWTP,Coniston,ON,46.4878,-80.8402,operational,3553.0,Greater Sudbury / Grand Sudbury,490.578,469.378,509.1470000000001,679.62,603.069,516.546,631.479,thousand m3,1741.308141607858,696.5232566431432,33.001370165095445,22986.221821078143,696.5232566431432,29.285693052418278,20398.166297921853,888.0671522200076,47.57047703890749,42245.778073689835,1062.1979663807933,45.06654533044585,47869.59280180742,1184.0895362933436,106.4678530071482,126067.47069738197,1427.8726761184435,12.5,17848.408451480544,1497.525001782758,9.8,14675.745017471028,1497.525001782758,9.9,14825.497517649304,1375.633431870208,12.7,17470.54458475164,1358.2203504541294,13.1,17792.686590949095,1514.9380831988365,10.5,15906.849873587784,1410.4595947023652,10.7,15091.917663315306
23777,City of Greater Sudbury,Walden WWTP,Walden,ON,46.4041,-81.177,operational,3553.0,Greater Sudbury / Grand Sudbury,1034.899,1066.633,1123.585,929.246,1020.089,710.751,1022.479,thousand m3,2819.4936131257905,1127.7974452503163,31.29748703367382,35297.22591933224,1127.7974452503163,26.85235121775497,30284.01310234827,1437.9417426941532,44.040295978377145,63327.379947913934,1719.8911040067321,41.32197592926964,71069.29880073118,1917.2556569255378,88.22532306821982,169150.4997366276,2311.984762763148,12.5,28899.80953453935,2424.7645072881796,9.8,23762.69217142416,2424.7645072881796,9.9,24005.168622152978,2227.3999543693744,12.7,28287.979420491054,2199.2050182381167,13.1,28809.58573891933,2452.959443419438,10.5,25756.074155904098,2283.7898266318903,10.7,24436.551144961224
23778,City of Greater Sudbury,Lively WWTP,Lively,ON,46.432,-81.1436,operational,3553.0,Greater Sudbury / Grand Sudbury,665.796,625.754,523.3910000000001,670.067,663.307,584.909,418.124,thousand m3,1152.9801076546391,461.19204306185566,34.532489724107776,15926.109487873802,461.19204306185566,31.541706994714435,14546.784290550773,588.019854903866,50.814319876423475,29879.829000773163,703.3178656693299,48.538232150854284,34137.80583970128,784.0264732051546,125.04014960122512,98034.78750089345,945.4436882768041,12.5,11818.046103460052,991.5628925829897,9.8,9717.316347313299,991.5628925829897,9.9,9816.472636571598,910.8542850471649,12.7,11567.849420098994,899.3244839706185,13.1,11781.150740015102,1003.092693659536,10.5,10532.473283425128,933.9138872002578,10.7,9992.878593042758
23779,City of Greater Sudbury,Levack WWTP,Levack,ON,46.6415,-81.3973,operational,3553.0,Greater Sudbury / Grand Sudbury,284.425,257.766,224.81,216.172,226.319,262.86400000000003,314.817,thousand m3,868.1102700431225,347.244108017249,35.62747569612852,12371.431019008365,347.244108017249,33.19476807976418,11526.687632697163,442.73623772199244,53.17477052731118,23542.39784499204,529.5472647263047,51.0820596843208,27050.36498241792,590.3149836293234,139.67406845850934,82451.69543552594,711.8504214353603,12.5,8898.130267942004,746.5748322370853,9.8,7316.4333559234365,746.5748322370853,9.9,7391.090839147145,685.8071133340668,12.7,8709.750339342649,677.1260106336356,13.1,8870.350739300626,755.2559349375165,10.5,7930.187316843923,703.1693187349292,10.7,7523.911710463743
23780,City of Greater Sudbury,Wahnapitae Sewage Treatment Lagoon,Wahnapitae,ON,46.4761,-80.7957,operational,3553.0,Greater Sudbury / Grand Sudbury,265.0,280.0,208.5,190.0,180.0,172.695,466.518,thousand m3,1286.4269304388818,514.5707721755527,34.118971201689526,17556.625357088826,514.5707721755527,30.926003272261905,15913.61738411148,656.0777345238297,49.931658063028244,32759.049103010086,784.7204275677178,47.59075108327751,37345.434538338355,874.7703126984396,119.81185555281239,104807.85434691397,1054.870082959883,12.5,13185.876036998536,1106.3271601774384,9.8,10842.006169738897,1106.3271601774384,9.9,10952.63888575664,1016.2772750467167,12.7,12906.721393093301,1003.4130057423278,13.1,13144.710375224493,1119.191429481827,10.5,11751.510009559184,1042.0058136554942,10.7,11149.462206113787
23784,Township of Cavan Monaghan,Millbrook Wastewater Treatment Plant,Millbrook,ON,44.1563,-78.4442,operational,3515.0,Peterborough,328.798,313.863,197.7768,194.6951,282.703,263.457,291.074,thousand m3,802.6387671013059,321.0555068405224,35.9361110223015,11537.486338142293,321.0555068405224,33.666618357629915,10808.853220415309,409.34577122166604,53.84611647859354,22041.680077221532,489.6096479317966,51.8081706183717,25365.780176451415,545.794361628888,144.01148898338838,78600.6586969141,658.1637890230708,12.5,8227.047362788384,690.2693397071231,9.8,6764.639529129807,690.2693397071231,9.9,6833.666463100519,634.0846260100317,12.7,8052.874750327402,626.0582383390187,13.1,8201.362922241144,698.2957273781361,10.5,7332.105137470429,650.1374013520579,10.7,6956.470194467019
23785,City of Kawartha Lakes,Bobcaygeon Wastewater Treatment Plant,Bobcaygeon,ON,44.5432,-78.5325,operational,3516.0,Kawartha Lakes,866.2860000000001,875.944,775.673,917.961,1183.0399,1068.3945,918.211,thousand m3,2531.973810710875,1012.7895242843501,31.6699791769767,32075.023144745508,1012.7895242843501,27.37729035604914,27727.432875897535,1291.3066434625464,44.80475779665513,57856.68140155109,1544.5040245336338,42.129783121311,65069.619583593994,1721.7421912833952,92.00488792731694,158408.69734876187,2076.2185247829175,12.5,25952.73155978647,2177.4974772113524,9.8,21339.475276671255,2177.4974772113524,9.9,21557.225024392388,2000.2593104615914,12.7,25403.29324286221,1974.9395723544826,13.1,25871.708397843722,2202.8172153184614,10.5,23129.580760843844,2050.898786675809,10.7,21944.617017431152
