,Number of animals,kgPin/year,Multiform kgPrec/year,Multiform EUR/kgPrec,Multiform EUR/year,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Crystalactor EUR/year,Ostara Pearl 500 kgPrec/year,Ostara Pearl 500 EUR/kgPrec,Ostara Pearl 500 EUR/year,Ostara Pearl 2K kgPrec/year,Ostara Pearl 2K EUR/kgPrec,Ostara Pearl 2K EUR/year,Ostara Pearl 10K kgPrec/year,Ostara Pearl 10K EUR/kgPrec,Ostara Pearl 10K EUR/year,Nuresys kgPrec/year,Nuresys EUR/kgPrec,Nuresys EUR/year,MAPHEX kgPrec/year,MAPHEX EUR/kgPrec,MAPHEX EUR/year,EcoPhos kgPrec/year,EcoPhos EUR/kgPrec,EcoPhos EUR/year,AshDec depollution kgPrec/year,AshDec depollution EUR/kgPrec,AshDec depollution EUR/year,AshDec Rhenania kgPrec/year,AshDec Rhenania EUR/kgPrec,AshDec Rhenania EUR/year,PASCH kgPrec/year,PASCH EUR/kgPrec,PASCH EUR/year,LEACHPHOS kgPrec/year,LEACHPHOS EUR/kgPrec,LEACHPHOS EUR/year,RecoPhos kgPrec/year,RecoPhos EUR/kgPrec,RecoPhos EUR/year,Thermophos kgPrec/year,Thermophos EUR/kgPrec,Thermophos EUR/year
79,3156.916956788495,30420.05179561394,5475.6093232105095,41.820004313603405,228990.00551627052,5475.6093232105095,37.235473969537175,203886.90842176,5475.6093232105095,46.27546356480712,253386.3597313461,5475.6093232105095,57.99910306560959,317580.4294838991,5475.6093232105095,159.11549376003092,871254.2810996689,5475.6093232105095,30.593278138884266,167516.83900484696,5475.6093232105095,193.46272962560184,1059326.3260316995,17339.429523499944,13.4,232348.35561489925,18252.031077368363,10.700000000000001,195296.7325278415,18252.031077368363,10.8,197121.93563557832,16731.028487587668,13.600000000000001,227541.9874311923,16426.82796963153,14.0,229975.5915748414,18556.231595324505,11.4,211541.04018669936,17339.429523499944,11.600000000000001,201137.3824725994
80,2739.174565887904,26394.686116895846,4751.043501041252,44.278412487786234,210368.6638865206,4751.043501041252,42.375783556892,201329.1910695025,4751.043501041252,51.415771565371216,244278.56734667852,4751.043501041252,64.92734428376119,308472.6370992315,4751.043501041252,181.46465897987483,862146.4887150014,4751.043501041252,33.67746293922273,160003.09142895177,4751.043501041252,194.80367953879247,925520.7556517026,15044.97108663063,13.4,201602.61256085045,15836.811670137507,10.700000000000001,169453.88487047135,15836.811670137507,10.8,171037.56603748508,14517.077364292716,13.600000000000001,197432.25215438096,14253.130503123757,14.0,199543.8270437326,16100.758531306466,11.4,183548.64725689372,15044.97108663063,11.600000000000001,174521.66460491534
81,3612.339114357984,34808.49970595353,6265.529947071635,39.78769037182789,249290.96554950144,6265.529947071635,32.986088961331205,206675.32822398975,6265.529947071635,42.02607986836742,263315.6619732804,6265.529947071635,52.271672866060435,327509.7317258335,6265.529947071635,140.6399124711627,881183.5833416034,6265.529947071635,28.04364792102045,175708.31587428684,6265.529947071635,192.35419474826975,1205200.9676401336,19840.84483239351,13.4,265867.32075407304,20885.099823572116,10.700000000000001,223470.56811222166,20885.099823572116,10.8,225559.07809457887,19144.674838274444,13.600000000000001,260367.57780053248,18796.589841214907,14.0,263152.2577770087,21233.184820631654,11.4,242058.30695520085,19840.84483239351,11.600000000000001,230153.80005576476
82,2207.263158622525,21269.187796486654,3828.4538033675976,48.75548151896696,186658.10865630768,3828.4538033675976,51.7369307845599,198072.4494367145,3828.4538033675976,60.77691590329456,232681.61484692068,3828.4538033675976,77.5445388261796,296875.68459947367,3828.4538033675976,222.1652865360633,850549.5362152436,3828.4538033675976,39.294149541976736,150435.83626407597,3828.4538033675976,190.95785859608188,731073.3400251016,12123.437043997392,13.4,162454.05638956506,12761.512677891993,10.700000000000001,136548.18565344435,12761.512677891993,10.8,137824.33692123354,11698.05328806766,13.600000000000001,159093.5247177202,11485.361410102794,14.0,160795.05974143912,12974.204555856859,11.4,147905.9319367682,12123.437043997392,11.600000000000001,140631.86971036976
83,1564.4900389044735,15075.426014883507,2713.5766826790314,58.227861281081346,158005.76665461154,2713.5766826790314,71.54282185569872,194136.93320068382,2713.5766826790314,80.5828008604428,218667.60943986537,2713.5766826790314,104.23942724668379,282861.6791924184,2713.5766826790314,308.2778298280122,836535.5308081884,2713.5766826790314,51.17768051626568,138874.56052253552,2713.5766826790314,193.54123489484036,525188.982147544,8592.992828483599,13.4,115146.10390168022,9045.255608930103,10.700000000000001,96784.23501555211,9045.255608930103,10.8,97688.76057644513,8291.484308185929,13.600000000000001,112764.18659132865,8140.730048037094,14.0,113970.22067251932,9196.00986907894,11.4,104834.51250749992,8592.992828483599,11.600000000000001,99678.71681040975
84,2282.403393896517,21993.23910358684,3958.7830386456308,47.99645955539863,190007.5700029531,3958.7830386456308,50.14988437082104,198532.51163724595,3958.7830386456308,59.189869979469876,234319.85333436556,3958.7830386456308,75.4054769288507,298513.9230869186,3958.7830386456308,215.26508686726032,852187.7747026884,3958.7830386456308,38.34192198768192,151787.35043390916,3958.7830386456308,190.7508526060178,755141.2399038959,12536.146289044496,13.4,167984.36027319625,13195.943462152103,10.700000000000001,141196.59504502753,13195.943462152103,10.8,142516.18939124272,12096.281506972762,13.600000000000001,164509.42849482957,11876.349115936893,14.0,166268.8876231165,13415.875853187972,11.4,152940.9847263429,12536.146289044496,11.600000000000001,145419.29695291616
85,4596.092735864784,44287.94960279306,7971.83092850275,36.77234294121419,293142.90077228105,7971.83092850275,26.68126966014194,212698.57068844157,7971.83092850275,35.72126251344786,284763.8653098695,7971.83092850275,43.77387556160363,348957.93506242253,7971.83092850275,113.22766310194723,902631.7866781926,7971.83092850275,24.260757508068714,193402.65705172747,7971.83092850275,190.7094597861168,1520303.5698810173,25244.13127359204,13.4,338271.35906613333,26572.769761675834,10.700000000000001,284328.6364499315,26572.769761675834,10.8,286985.91342609905,24358.372281536183,13.600000000000001,331273.86302889214,23915.492785508253,14.0,334816.89899711555,27015.649257703764,11.4,307978.4015378229,25244.13127359204,11.600000000000001,292831.9227736677
86,582.673661813429,5614.643405234202,1010.6358129421563,113.03793596013439,114240.18630237383,1010.6358129421563,186.14574065294875,188125.55193051265,1010.6358129421563,195.18568428028098,197261.64270727284,1010.6358129421563,258.7041831603787,261455.71245982585,1010.6358129421563,806.5512360012218,815129.5640755958,1010.6358129421563,119.9394105681686,121215.06370336413,1010.6358129421563,208.48943708003665,210706.8917332354,3200.346740983495,13.4,42884.64632917883,3368.786043140521,10.700000000000001,36046.01066160358,3368.786043140521,10.8,36382.88926591763,3088.0538728788115,13.600000000000001,41997.53267115184,3031.9074388264694,14.0,42446.70414357057,3424.932477192863,11.4,39044.230239998644,3200.346740983495,11.600000000000001,37124.02219540854
87,2795.889749471773,26941.193625910004,4849.414852663801,43.901545669221335,212896.8076232201,4849.414852663801,41.587789056642265,201676.4419407301,4849.414852663801,50.62777730837188,245515.09523657395,4849.414852663801,63.86526506780557,309709.16498912696,4849.414852663801,178.0385969929212,863383.0166048969,4849.414852663801,33.204666385023124,161023.2023452776,4849.414852663801,194.59811581957527,943686.9931558389,15356.480366768701,13.4,205776.8369147006,16164.716175546002,10.700000000000001,172962.46307834223,16164.716175546002,10.8,174578.93469589684,14817.656494250503,13.600000000000001,201520.12832180687,14548.244557991404,14.0,203675.42381187965,16434.1281118051,11.4,187349.06047457815,15356.480366768701,11.600000000000001,178135.17225451695
88,947.6175503883918,9131.242715542545,1643.623688797658,79.40258807496825,130507.97471186024,1643.623688797658,115.81726427387682,190359.99913228262,1643.623688797658,124.85722961129724,205218.30030677654,1643.623688797658,163.91365730218322,269412.37005932955,1643.623688797658,500.7753461360749,823086.2216750995,1643.623688797658,77.74233776677835,127779.1479759857,1643.623688797658,199.31616038408222,327600.76276747085,5204.80834785925,13.4,69744.43186131395,5478.745629325526,10.700000000000001,58622.57823378314,5478.745629325526,10.8,59170.45279671569,5022.1834935484,13.600000000000001,68301.69551225824,4930.871066392974,14.0,69032.19492950164,5570.0580564809525,11.4,63498.66184388286,5204.80834785925,11.600000000000001,60375.77683516731
89,2732.997038206,26335.159460153016,4740.328702827543,44.32040618767859,210093.29357242826,4740.328702827543,42.46358859286287,201291.36783180808,4740.328702827543,51.50357657423706,244143.88233313218,4740.328702827543,65.04569016527603,308337.95208568516,4740.328702827543,181.84641988798722,862011.8037014551,4740.328702827543,33.73014594454224,159891.9789714756,4740.328702827543,194.82658519327921,923542.053865577,15011.040892287218,13.4,201147.9479566487,15801.095676091809,10.700000000000001,169071.72373418236,15801.095676091809,10.8,170651.83330179154,14484.33770308416,13.600000000000001,196986.9927619446,14220.98610848263,14.0,199093.80551875682,16064.44727069334,11.4,183134.69888590407,15011.040892287218,11.600000000000001,174128.07435053174
90,3232.5009511171497,31148.379164964856,5606.708249693674,41.44307810908173,232359.24792688785,5606.708249693674,36.447355298612216,204349.68763224554,5606.708249693674,45.48734513717089,255034.27323723945,5606.708249693674,56.93685648923033,319228.34298979247,5606.708249693674,155.688891900743,872902.1946055623,5606.708249693674,30.120407082302535,168876.33487247737,5606.708249693674,193.25713351404457,1083536.3647853455,17754.576124029965,13.4,237911.32006200153,18689.027498978914,10.700000000000001,199972.5942390744,18689.027498978914,10.8,201841.4969889723,17131.60854073067,13.600000000000001,232989.87615393716,16820.124749081024,14.0,235481.74648713434,19000.51129062856,11.4,216605.8287131656,17754.576124029965,11.600000000000001,205953.08303874763
91,1964.720245450837,18932.044285164266,3407.767971329568,51.601659576700115,175846.48277293032,3407.767971329568,57.68803219689869,196587.42844962023,3407.767971329568,66.72801547855478,227393.59393820263,3407.767971329568,85.56558607979122,291587.6636907556,3407.767971329568,248.03963251545554,845261.5153065254,3407.767971329568,42.864809287132864,146073.32418584157,3407.767971329568,191.73408897546366,653385.2874226387,10791.26524254363,13.4,144602.95425008464,11359.22657109856,10.700000000000001,121543.7243107546,11359.22657109856,10.8,122679.64696786445,10412.624356840346,13.600000000000001,141611.69125302872,10223.303913988704,14.0,143126.25479584187,11548.547013950201,11.4,131653.4359590323,10791.26524254363,11.600000000000001,125178.67681350613
92,1843.1510735667975,17760.603744889664,3196.9086740801395,53.31006175290817,170427.39883362,3196.9086740801395,61.26014694075694,195843.09513032978,3196.9086740801395,70.30012911971707,224743.0925717773,3196.9086740801395,90.380174030923,288937.1623243303,3196.9086740801395,263.57056139007426,842611.0139401003,3196.9086740801395,45.00807747183025,143886.71327336502,3196.9086740801395,192.20001684170222,614445.9009995867,10123.544134587108,13.4,135655.49140346725,10656.362246933799,10.700000000000001,114023.07604219166,10656.362246933799,10.8,115088.71226688504,9768.332059689315,13.600000000000001,132849.3160117747,9590.726022240418,14.0,134270.16431136586,10833.968284382694,11.4,123507.23844196272,10123.544134587108,11.600000000000001,117433.11196121047
93,2602.1105654687717,25073.937408857084,4513.308733594275,45.25701484650423,204258.88036313327,4513.308733594275,44.42195275676387,200489.98734041463,4513.308733594275,53.46194013359975,241290.24131987,4513.308733594275,67.68522365833009,305484.311072423,4513.308733594275,190.3610440591293,859158.1626881928,4513.308733594275,34.90516408015985,157537.78189052662,4513.308733594275,195.33746264354775,881618.2761472694,14292.144323048537,13.4,191514.7339288504,15044.36244531425,10.700000000000001,160974.67816486247,15044.36244531425,10.8,162479.1144093939,13790.665574871397,13.600000000000001,187553.051818251,13539.926200782826,14.0,189558.96681095957,15295.10181940282,11.4,174364.16074119214,14292.144323048537,11.600000000000001,165788.87414736304
94,1772.9934929577057,17084.565298140453,3075.2217536652815,54.40259544846069,167300.04497895815,3075.2217536652815,63.54453628209305,195413.54030126528,3075.2217536652815,72.58451775587235,223213.48798216254,3075.2217536652815,93.45913262748013,287407.5577347156,3075.2217536652815,273.50268589509716,841081.4093504853,3075.2217536652815,46.378710653523406,142624.81990866293,3075.2217536652815,192.4979805768529,591973.9774065749,9738.202219940058,13.4,130491.90974719678,10250.73917888427,10.700000000000001,109682.9092140617,10250.73917888427,10.8,110707.98313195012,9396.51091397725,13.600000000000001,127792.54843009062,9225.665260995846,14.0,129159.31365394183,10421.584831865675,11.4,118806.0670832687,9738.202219940058,11.600000000000001,112963.14575130469
95,1402.302607057423,13512.587921605329,2432.265825888959,61.98996673400208,150776.0776351067,2432.265825888959,79.40904477643743,193143.9058762149,2432.265825888959,88.44902135291343,215131.53197001418,2432.265825888959,114.84172443218768,279325.6017225672,2432.265825888959,342.47878849092797,832999.4533383371,2432.265825888959,55.89741281174806,135957.3669376225,2432.265825888959,194.56726365472784,473239.3062241215,7702.175115315037,13.4,103209.1465452215,8107.552752963197,10.700000000000001,86750.81445670623,8107.552752963197,10.8,87561.56973200254,7431.923356882931,13.600000000000001,101074.15765360788,7296.797477666878,14.0,102155.16468733629,8242.67863217925,11.4,93966.53640684344,7702.175115315037,11.600000000000001,89345.23133765445
96,1694.366708265433,16326.917600845716,2938.845168152229,55.734534267505275,163795.1667312727,2938.845168152229,66.32950012707406,194932.13095440425,2938.845168152229,75.3694807411474,221499.2343022635,2938.845168152229,97.21277839024214,285693.3040548165,2938.845168152229,285.61122061368434,839367.1556705865,2938.845168152229,48.049688444688435,141210.59471689258,2938.845168152229,192.86123661841052,566789.3133598794,9306.343032482057,13.4,124704.99663525957,9796.150560507429,10.700000000000001,104818.81099742951,9796.150560507429,10.8,105798.42605348025,8979.804680465144,13.600000000000001,122125.34365432597,8816.535504456688,14.0,123431.49706239362,9959.419736515887,11.4,113537.38499628112,9306.343032482057,11.600000000000001,107953.57917679187
97,1581.6369419993366,15240.653573105606,2743.317643159009,57.87521898343445,158770.10933894693,2743.317643159009,70.8054786420952,194241.91879117815,2743.317643159009,79.84545787445387,219041.45331309873,2743.317643159009,103.24561713513344,283235.5230656517,2743.317643159009,305.071990758495,836909.3746814216,2743.317643159009,50.73527472467231,139182.97428271288,2743.317643159009,193.44505972275485,530681.2453193816,8687.172536670196,13.4,116408.11199138063,9144.392143863364,10.700000000000001,97844.99593933801,9144.392143863364,10.8,98759.43515372433,8382.359465208085,13.600000000000001,114000.08872682997,8229.952929477027,14.0,115219.34101267839,9296.79867959442,11.4,105983.5049473764,8687.172536670196,11.600000000000001,100771.20142537428
98,4840.622285196952,46644.23634015784,8395.962541228411,36.21301092356305,304043.08321933064,8395.962541228411,25.511756898575232,214195.75528136315,8395.962541228411,34.55175011290454,290095.19968183106,8395.962541228411,42.19757623913221,354289.2694343841,8395.962541228411,108.14282657784585,907963.1210501541,8395.962541228411,23.559050067742724,197800.90187569257,8395.962541228411,193.27155439200612,1622700.730960273,26587.214713889967,13.4,356268.67716612556,27986.541804094704,10.700000000000001,299455.99730381335,27986.541804094704,10.8,302254.65148422285,25654.329987086814,13.600000000000001,348898.8878243807,25187.887623685234,14.0,352630.42673159327,28452.98416749628,11.4,324364.01950945763,26587.214713889967,11.600000000000001,308411.69068112364
99,5943.20137747547,57268.68847335363,10308.363925203652,42.82528710670576,441458.6446972547,10308.363925203652,21.433714774716858,220946.53216679578,10308.363925203652,30.473709247919654,314134.08507839986,10308.363925203652,36.70108637763084,378328.1548309529,10308.363925203652,90.41221412138981,932002.0064467229,10308.363925203652,21.11222554875179,217632.50422751583,10308.363925203652,191.67579927092507,1975863.8945389804,32643.152429811566,13.4,437418.242559475,34361.213084012175,10.700000000000001,367664.9799989303,34361.213084012175,10.8,371101.1013073315,31497.7786603445,13.600000000000001,428369.7897806852,30925.091775610963,14.0,432951.2848585535,34933.89996874571,11.4,398246.4596437011,32643.152429811566,11.600000000000001,378660.5681858142
100,2315.2383065146614,22309.636321575275,4015.7345378835494,47.6802492114632,191471.22353336765,4015.7345378835494,49.48871708394754,198733.5504295558,4015.7345378835494,58.52870289669578,235035.7336797862,4015.7345378835494,74.51433868685083,299229.8034323392,4015.7345378835494,212.39044737693817,852903.6550481091,4015.7345378835494,37.945221738017466,152377.93748100637,4015.7345378835494,190.66461342130813,765658.4732681623,12716.492703297907,13.4,170401.00222419197,13385.781792945165,10.700000000000001,143227.86518451327,13385.781792945165,10.8,144566.4433638078,12270.299976866403,13.600000000000001,166876.0796853831,12047.20361365065,14.0,168660.8505911091,13608.878156160918,11.4,155141.21098023446,12716.492703297907,11.600000000000001,147511.31535825573
101,1626.6308498732208,15674.214869378357,2821.3586764881043,56.9852267403416,160775.7638955047,2821.3586764881043,68.94458519572423,194517.40363882986,2821.3586764881043,77.98456500253243,220022.42910204545,2821.3586764881043,100.73745717732632,284216.49885459844,2821.3586764881043,296.9811521849236,837890.3504703683,2821.3586764881043,49.61873900151946,139992.2597983356,2821.3586764881043,193.2023345655477,545093.0829442656,8934.302475545663,13.4,119719.65317231188,9404.528921627014,10.700000000000001,100628.45946140906,9404.528921627014,10.8,101568.91235357175,8620.818178158097,13.600000000000001,117243.12722295013,8464.076029464313,14.0,118497.06441250039,9561.271070320798,11.4,108998.4902016571,8934.302475545663,11.600000000000001,103637.9087163297
102,3933.210585041908,37900.41719746382,6822.075095543488,38.63841604989376,263594.17586522806,6822.075095543488,30.58306009184642,208639.9325980954,6822.075095543488,39.62305174068697,270311.4344895716,6822.075095543488,49.03280886788244,334505.5042421247,6822.075095543488,130.19196408994335,888179.3558578946,6822.075095543488,26.60183104441218,181479.68906393994,6822.075095543488,191.72731784539658,1307978.1602084306,21603.237802554377,13.4,289483.38655422867,22740.250318478295,10.700000000000001,243320.6784077178,22740.250318478295,10.8,245594.7034395656,20845.229458605103,13.600000000000001,283495.1206370294,20466.225286630466,14.0,286527.1540128265,23119.25449045293,11.4,263559.50119116344,21603.237802554377,11.600000000000001,250597.5585096308
103,1778.3058104286,17135.75478928999,3084.435862072198,54.31685243487625,167536.8475650159,3084.435862072198,63.3652553801642,195446.06610394173,3084.435862072198,72.40523690928671,223329.30932483746,3084.435862072198,93.21749322556036,287523.37907739053,3084.435862072198,272.7232039534205,841197.2306931604,3084.435862072198,46.27114214557203,142720.37021284265,3084.435862072198,192.4745961186026,593675.54680608,9767.380229895292,13.4,130882.89508059692,10281.452873573993,10.700000000000001,110011.54574724173,10281.452873573993,10.8,111039.69103459913,9424.665134109495,13.600000000000001,128175.44582388914,9253.307586216595,14.0,129546.30620703234,10452.810421466893,11.4,119162.03880472259,9767.380229895292,11.600000000000001,113301.6106667854
104,3501.543239406247,33740.870654918595,6073.356717885347,40.233453246674046,244352.11355941385,6073.356717885347,33.91813889645646,205996.95672496216,6073.356717885347,42.958129515773,260900.0444824088,6073.356717885347,53.52791369517231,325094.1142349618,6073.356717885347,144.6923022424913,878767.9658507317,6073.356717885347,28.602877709463797,173715.479487625,6073.356717885347,192.59733813454946,1169712.3374063016,19232.296273303597,13.4,257712.7700622682,20244.522392951156,10.700000000000001,216616.3896045774,20244.522392951156,10.8,218640.8418438725,18557.47886020523,13.600000000000001,252381.71249879114,18220.07015365604,14.0,255080.98215118458,20581.931099500343,11.4,234634.01453430392,19232.296273303597,11.600000000000001,223094.63677032175
105,3611.7512683036257,34802.83522137374,6264.510339847273,39.78998327424141,249264.76164383534,6264.510339847273,32.99088321331214,206671.7290104877,6264.510339847273,42.0308741188684,263302.8455104702,6264.510339847273,52.27813468195305,327496.91526302317,6264.510339847273,140.66075703855822,881170.766878793,6264.510339847273,28.046524471321035,175697.7425473702,6264.510339847273,192.3554454223135,1205012.6767740108,19837.61607618303,13.4,265824.0554208526,20881.70113282424,10.700000000000001,223434.2021212194,20881.70113282424,10.8,225522.37223450182,19141.559371755557,13.600000000000001,260325.20745587558,18793.53101954182,14.0,263109.4342735855,21229.72948503798,11.4,242018.916129433,19837.61607618303,11.600000000000001,230116.34648372317
106,1635.204915130266,15756.834562195243,2836.2302211951437,56.8211851739476,161157.96259447563,2836.2302211951437,68.60158908738268,194569.90019164572,2836.2302211951437,77.64156900007225,220209.36441901294,2836.2302211951437,100.27515821748867,284403.4341715659,2836.2302211951437,295.4898652177054,838077.2857873358,2836.2302211951437,49.412941400043344,140146.47771694761,2836.2302211951437,193.15759595653114,547839.4111053145,8981.395700451289,13.4,120350.70238604727,9454.100737317145,10.700000000000001,101158.87788929346,9454.100737317145,10.8,102104.28796302517,8666.259009207384,13.600000000000001,117861.12252522043,8508.690663585432,14.0,119121.66929019605,9611.669082939097,11.4,109573.02754550571,8981.395700451289,11.600000000000001,104184.19012523496
107,4185.742823541332,40333.81784764428,7260.08721257597,37.85782170727426,274851.08727296285,7260.08721257597,28.950907780712928,210186.11537122008,7260.08721257597,37.990899933391646,275817.24680066993,7260.08721257597,46.83295208413656,340011.31655322295,7260.08721257597,123.09565188431148,893685.1681689929,7260.08721257597,25.622539960034985,186021.8747175668,7260.08721257597,191.30153911305868,1388865.857860819,22990.276173157235,13.4,308069.70072030695,24200.290708586566,10.700000000000001,258943.11058187627,24200.290708586566,10.8,261363.13965273494,22183.599816204354,13.600000000000001,301696.95750037924,21780.261637727912,14.0,304923.6629281908,24603.62888706301,11.4,280481.36931251833,22990.276173157235,11.600000000000001,266687.20360862394
108,675.6097875291997,6510.175912631369,1171.8316642736463,101.02382730455759,118382.91968159315,1171.8316642736463,161.02532389127254,188694.57328571283,1171.8316642736463,170.06527527316584,199287.8745585097,1171.8316642736463,224.84624058557134,263481.94431106275,1171.8316642736463,697.3320664050689,817155.7959268327,1171.8316642736463,104.8671651638995,122886.6646816717,1171.8316642736463,205.21286199215206,240474.92959862165,3710.8002701998803,13.4,49724.7236206784,3906.105547578821,10.700000000000001,41795.32935909339,3906.105547578821,10.8,42185.939913851274,3580.5967519472533,13.600000000000001,48696.11582648265,3515.4949928209394,14.0,49216.92989949315,3971.207306705135,11.4,45271.76329643854,3710.8002701998803,11.600000000000001,43045.28313431862
109,3619.953065507741,34881.8677392326,6278.736193061867,39.75805932845166,249630.3660714504,6278.736193061867,32.92413312423721,206721.94627233525,6278.736193061867,41.96412405039892,263481.66448537767,6278.736193061867,52.18816719836376,327675.7342379307,6278.736193061867,140.37053934956052,881349.5858537006,6278.736193061867,28.00647443023935,175845.26464520555,6278.736193061867,192.3380323609736,1207639.7650871496,19882.66461136258,13.4,266427.70579225855,20929.120643539558,10.700000000000001,223941.5908858733,20929.120643539558,10.8,226034.50295022724,19185.02725657793,13.600000000000001,260916.37068945987,18836.208579185604,14.0,263706.9201085985,21277.939320931884,11.4,242568.50825862348,19882.66461136258,11.600000000000001,230638.90949180594
110,1565.5163524878226,15085.315572572657,2715.356803063078,58.206536824254684,158051.51574848153,2715.356803063078,71.49823434129719,194143.21702563952,2715.356803063078,80.53821335980524,218689.98555309285,2715.356803063078,104.1793310501723,282884.0553056459,2715.356803063078,308.083971129588,836557.9069214157,2715.356803063078,51.150928015883146,138893.0203709181,2715.356803063078,193.53541913388761,525517.7169788659,8598.629876366414,13.4,115221.64034330996,9051.189343543594,10.700000000000001,96847.72597591647,9051.189343543594,10.8,97752.84491027083,8296.923564914961,13.600000000000001,112838.1604828435,8146.070409189236,14.0,114044.9857286493,9202.04249926932,11.4,104903.28449167026,8598.629876366414,11.600000000000001,99744.10656585042
111,2467.6432060215097,23778.20993322327,4280.077787980188,46.32272002570646,198264.84506085125,4280.077787980188,46.65024609205097,199666.68210239694,4280.077787980188,55.690232781022594,238358.52833350093,4280.077787980188,70.6885746179,302552.5980860539,4280.077787980188,200.04927296096778,856226.4497018239,4280.077787980188,36.242139668613554,155119.17698450852,4280.077787980188,195.91875637765804,838547.517420716,13553.579661937261,13.4,181617.96746995932,14266.92595993396,10.700000000000001,152656.10777129338,14266.92595993396,10.8,154082.80036728678,13078.015463272799,13.600000000000001,177861.0103005101,12840.233363940566,14.0,179763.26709516792,14504.708059266193,11.4,165353.6718756346,13553.579661937261,11.600000000000001,157221.52407847226
112,3521.5852827499466,33933.99578457849,6108.119241224128,40.150740469184235,245245.5104092205,6108.119241224128,33.74519394468134,206119.66843234803,6108.119241224128,42.78518461738523,261337.0094007773,6108.119241224128,53.29481404951921,325531.0791533303,6108.119241224128,143.94036790167488,879204.9307691002,6108.119241224128,28.49911077043113,174075.96685464817,6108.119241224128,192.55222207410048,1176131.9325912744,19342.377597209736,13.4,259187.85980261047,20360.39747074709,10.700000000000001,217856.2529369939,20360.39747074709,10.8,219892.2926840686,18663.69768151817,13.600000000000001,253826.28846864714,18324.357723672383,14.0,256541.00813141337,20699.737428592878,11.4,235977.00668595883,19342.377597209736,11.600000000000001,224371.58012763297
113,2668.188558813956,25710.664952731284,4627.919691491631,44.772683147902896,207204.38198109533,4627.919691491631,43.409258892528825,200894.56402179235,4627.919691491631,52.44924658197879,242730.90106063976,4627.919691491631,66.32028887136272,306924.97081319283,4627.919691491631,185.95802861729908,860598.8224289627,4627.919691491631,34.297547949187276,158726.2975239222,4627.919691491631,195.07328171703793,902783.4817421742,14655.079023056831,13.4,196378.05890896154,15426.39897163877,10.700000000000001,165062.46899653485,15426.39897163877,10.8,166605.10889369872,14140.865724002208,13.600000000000001,192315.77384643003,13883.759074474894,14.0,194372.62704264853,15683.505621166083,11.4,178791.96408129335,14655.079023056831,11.600000000000001,169998.91666745927
114,4530.440664980431,43655.32624775144,7857.95872459526,36.93279581928661,290216.3851318586,7857.95872459526,27.016762145131132,212296.60180864812,7857.95872459526,36.056754894872014,283332.4917067524,7857.95872459526,44.226060945262276,347526.5614593054,7857.95872459526,114.6863256298783,901200.4130750751,7857.95872459526,24.462052936923207,192221.80229720683,7857.95872459526,190.79697953779268,1499274.7899854213,24883.53596121832,13.4,333439.3818803255,26193.195748650865,10.700000000000001,280267.19451056427,26193.195748650865,10.8,282886.5140854294,24010.429436263297,13.600000000000001,326541.84033318085,23573.876173785782,14.0,330034.266433001,26629.74901112838,11.4,303579.13872686354,24883.53596121832,11.600000000000001,288649.01715013257
115,3612.822994432956,34813.16237435596,6266.3692273840725,39.78580355016965,249312.5350535311,6266.3692273840725,32.982143787555195,206678.29088349262,6266.3692273840725,42.02213469580927,263326.21172680776,6266.3692273840725,52.26635545956901,327520.28147936077,6266.3692273840725,140.62275954699683,881194.1330951308,6266.3692273840725,28.041280817485564,175717.01921112684,6266.3692273840725,192.3531655728198,1205355.9575354313,19843.502553382896,13.4,265902.9342153308,20887.897424613577,10.700000000000001,223500.5024433653,20887.897424613577,10.8,225589.29218582663,19147.23930589578,13.600000000000001,260402.4545601826,18799.107682152222,14.0,263187.5075501311,21236.029048357137,11.4,242090.73115127138,19843.502553382896,11.600000000000001,230184.6296192416
116,2811.6172114528376,27092.74344955954,4876.693820920717,43.799730914231496,213597.87710742286,4876.693820920717,41.37490359412853,201772.736698677,4876.693820920717,50.41489191157495,245857.9918675634,4876.693820920717,63.57833257647057,310052.0616201164,4876.693820920717,177.11300831119541,863725.9132358864,4876.693820920717,33.07693514694497,161306.08524610184,4876.693820920717,194.54258049867173,948724.6002238437,15442.863766248936,13.4,206934.37446773576,16255.646069735723,10.700000000000001,173935.41294617226,16255.646069735723,10.8,175560.9775531458,14901.008897257749,13.600000000000001,202653.7210027054,14630.081462762153,14.0,204821.14047867013,16526.57350423132,11.4,188402.93794823706,15442.863766248936,11.600000000000001,179137.21968848768
117,1069.8254353626626,10308.837895154616,1855.5908211278308,73.26805482369852,135955.53001274567,1855.5908211278308,102.99050897075048,191108.24310940813,1855.5908211278308,112.03047826773329,207882.72716016683,1855.5908211278308,146.6254272304231,272076.7969127198,1855.5908211278308,445.0068620336229,825750.6485284896,1855.5908211278308,70.04628696063996,129977.24713824957,1855.5908211278308,197.64310586100868,366744.7330948839,5876.037600238131,13.4,78738.90384319096,6185.302737092769,10.700000000000001,66182.73928689264,6185.302737092769,10.8,66801.26956060191,5669.86084233504,13.600000000000001,77110.10745575654,5566.772463383493,14.0,77934.8144873689,6288.391116044316,11.4,71687.65872290521,5876.037600238131,11.600000000000001,68162.03616276232
