,PInflow (kgPin/year),Minimum cost technology,Minimum cost P recovered (kg P/year),Minimum cost P recovered (% over inflow),Minimum cost P recovery cost (EUR/kg P recovered),Minimum cost P recovery cost (EUR/year),Maximum P recovery technology,Maximum P recovery P recovered (kg P/year),Maximum P recovery P recovered (% over inflow),Maximum P recovery P recovery cost (EUR/kg P recovered),Maximum P recovery P recovery cost (EUR/year)
23743,3812.557582545801,AshDec depollution,3278.7995209893893,86.00000000000001,9.8,32132.235305696016,RecoPhos,3316.925096814847,87.00000000000001,10.5,34827.713516555894
23744,983.4843880183404,AshDec depollution,845.7965736957728,86.00000000000001,9.8,8288.806422218575,RecoPhos,855.6314175759562,87.00000000000001,10.5,8984.12988454754
23745,184.11326742278595,AshDec depollution,158.3374099835959,85.99999999999999,9.8,1551.70661783924,RecoPhos,160.17854265782378,87.0,10.5,1681.8746979071498
23746,1842.2908274197712,AshDec depollution,1584.3701115810031,86.0,9.8,15526.827093493832,RecoPhos,1602.793019855201,87.0,10.5,16829.32670847961
23752,326.486969559829,AshDec depollution,280.7787938214529,85.99999999999999,9.8,2751.632179450239,RecoPhos,284.04366351705124,87.00000000000001,10.5,2982.458466929038
23753,587.939225381648,AshDec depollution,505.6277338282173,86.0,9.8,4955.15179151653,RecoPhos,511.5071260820338,87.0,10.5,5370.824823861355
23756,1603.0632555999805,AshDec depollution,1378.634399815983,85.99999999999999,9.8,13510.617118196637,RecoPhos,1394.6650323719828,86.99999999999999,10.5,14643.98283990582
23757,3018.492182323004,AshDec depollution,2595.903276797783,85.99999999999999,9.8,25439.852112618275,RecoPhos,2626.088198621013,86.99999999999999,10.5,27573.926085520638
23761,2374.883566264512,AshDec depollution,2042.39986698748,85.99999999999999,9.8,20015.51869647731,RecoPhos,2066.1487026501254,87.0,10.5,21694.56137782632
23762,4453.383046183823,AshDec depollution,3829.909419718088,86.0,9.8,37533.11231323727,RecoPhos,3874.4432501799274,87.00000000000003,10.5,40681.654126889225
23763,6151.063005550844,AshDec depollution,5289.9141847737255,86.0,9.8,51841.15901078251,RecoPhos,5351.424814829234,86.99999999999999,10.5,56189.96055570695
23764,574.1572023978972,AshDec depollution,493.7751940621916,86.0,9.8,4838.996901809478,RecoPhos,499.51676608617055,87.0,10.5,5244.926043904791
23765,3374.383282671673,AshDec depollution,2901.969623097639,86.00000000000001,9.8,28439.302306356865,RecoPhos,2935.713455924356,87.00000000000001,10.5,30824.991287205736
23766,5469.662472086469,AshDec depollution,4703.909725994364,86.0,9.8,46098.31531474477,RecoPhos,4758.6063507152285,87.0,10.5,49965.3666825099
23767,1326.7480338152925,AshDec depollution,1141.0033090811514,85.99999999999999,9.8,11181.832428995283,RecoPhos,1154.2707894193045,87.0,10.5,12119.843288902695
23768,409.2251578392512,AshDec depollution,351.93363574175606,86.00000000000001,9.8,3448.9496302692096,RecoPhos,356.02588732014857,87.0,10.5,3738.27181686156
23769,294.80513749356044,AshDec depollution,253.532418244462,86.00000000000001,9.8,2484.6176987957274,RecoPhos,256.4804696193976,87.0,10.5,2693.0449310036747
23770,3241.8059020336445,AshDec depollution,2787.953075748934,86.0,9.8,27321.94014233956,RecoPhos,2820.3711347692706,87.0,10.5,29613.89691507734
23772,6656.182144677356,AshDec depollution,5724.316644422525,85.99999999999999,9.8,56098.30311534075,RecoPhos,5790.878465869299,87.0,10.5,60804.22389162764
23773,2252.089546839779,AshDec depollution,1936.7970102822096,85.99999999999999,9.8,18980.610700765657,RecoPhos,1959.317905750608,87.00000000000001,10.5,20572.83801038138
23774,5037.384550712973,AshDec depollution,4332.150713613157,86.00000000000001,9.8,42455.07699340894,RecoPhos,4382.524559120287,87.00000000000003,10.5,46016.50787076301
23775,2082.753762644268,AshDec depollution,1791.168235874071,86.00000000000001,9.8,17553.448711565892,RecoPhos,1811.9957735005128,86.99999999999997,10.5,19025.955621755387
23776,1741.308141607858,AshDec depollution,1497.525001782758,86.0,9.8,14675.745017471028,RecoPhos,1514.9380831988365,87.0,10.5,15906.849873587784
23777,2819.4936131257905,AshDec depollution,2424.76450728818,86.00000000000001,9.8,23762.69217142416,RecoPhos,2452.959443419438,87.0,10.5,25756.074155904094
23778,1152.9801076546391,AshDec depollution,991.5628925829895,85.99999999999999,9.8,9717.3163473133,RecoPhos,1003.092693659536,87.0,10.5,10532.473283425128
23779,868.1102700431225,AshDec depollution,746.5748322370853,86.0,9.8,7316.4333559234365,RecoPhos,755.2559349375165,87.0,10.5,7930.187316843923
23780,1286.4269304388818,AshDec depollution,1106.3271601774384,86.00000000000001,9.8,10842.006169738896,RecoPhos,1119.191429481827,87.0,10.5,11751.510009559184
23784,802.6387671013059,AshDec depollution,690.2693397071231,86.0,9.8,6764.639529129807,RecoPhos,698.2957273781361,87.0,10.5,7332.105137470429
23785,2531.973810710875,AshDec depollution,2177.4974772113524,85.99999999999999,9.8,21339.47527667125,RecoPhos,2202.8172153184614,87.0,10.5,23129.580760843844
23786,413.4554502480893,AshDec depollution,355.5716872133568,86.00000000000001,9.8,3484.6025346908964,RecoPhos,359.7062417158377,87.0,10.5,3776.915538016296
23787,1144.467405943327,AshDec depollution,984.2419691112616,86.00000000000001,9.8,9645.571297290364,RecoPhos,995.6866431706948,87.00000000000003,10.5,10454.709753292294
23788,3824.356957565303,AshDec depollution,3288.9469835061604,85.99999999999999,9.8,32231.68043836037,RecoPhos,3327.190553081813,86.99999999999997,10.5,34935.50080735904
23789,645.1657806000924,AshDec depollution,554.8425713160794,86.0,9.8,5437.457198897579,RecoPhos,561.2942291220803,86.99999999999999,10.5,5893.589405781843
23790,495.47448054548624,AshDec depollution,426.10805326911816,86.0,9.8,4175.858922037358,RecoPhos,431.062798074573,86.99999999999999,10.5,4526.159379783017
23791,509.22065593043993,AshDec depollution,437.9297641001783,86.0,9.8,4291.711688181747,RecoPhos,443.0219706594828,87.00000000000001,10.5,4651.730691924568
23792,4625.785178830301,AshDec depollution,3978.1752537940592,86.0,9.8,38986.117487181786,RecoPhos,4024.433105582362,86.99999999999999,10.5,42256.547608614805
23793,873.4686588110345,AshDec depollution,751.1830465774897,86.0,9.8,7361.593856459399,RecoPhos,759.9177331656,87.0,10.5,7979.1361982388
23794,986.1757154357358,AshDec depollution,848.1111152747328,86.0,9.8,8311.488929692383,RecoPhos,857.9728724290901,87.0,10.5,9008.715160505446
23798,89.79851073792486,AshDec depollution,77.22671923461537,86.0,9.8,756.8218484992307,RecoPhos,78.12470434199463,87.0,10.5,820.3093955909436
