ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units
375,Stelco Inc.,Lake Erie,Haldimand County,ON,42.794,-80.109,operational,3528,Haldimand-Norfolk,162.31300000000002,164.763,135.975,125.563,161.70000000000002,202.125,187.645,thousand m3
503,Regional Municipality of Durham,Duffin Creek WPCP,Pickering,ON,43.8156,-79.0484,operational,3518,Durham,125615.302,125187.393,116781.05900000001,116277.13,121734.342,125252.937,124847.107,thousand m3
1412,Bruce Power LP,Bruce Power,Tiverton,ON,44.3233,-81.5875,operational,3541,Bruce,376.6781,411.127,411.6526,389.8714,391.904,353.07450000000006,340.755,thousand m3
1436,The Corporation of the City of Barrie,Water Pollution Control Centre,Barrie,ON,44.3776,-79.692,operational,3543,Simcoe,18676.695,18465.94,17527.87,17707.779,18509.843,18110.898,18197.07,thousand m3
7059,City of Sarnia,Water Pollution Control Centre,Sarnia,ON,42.9528,-82.4065,operational,3538,Lambton,8504.6068,7976.2739,8365.631,9427.261,10084.169,10682.976,11979.806,thousand m3
7391,DEPARTMENT OF NATIONAL DEFENCE,4th Canadian Division Training Centre,Meaford,ON,44.6653,-80.6754,operational,3542,Grey,103.055,96.526,93.426,113.827,113.86500000000001,112.505,106.914,thousand m3
7890,The Corporation of the City of Belleville,Belleville Wastewater Treatment Facility,Belleville,ON,44.1572,-77.3725,operational,3512,Hastings,9264.721,10250.038700000001,8143.523,7614.18,12558.3369,11844.732,12071.088,thousand m3
8469,Canadian Nuclear Laboratories,Chalk River Laboratories,Chalk River,ON,46.0524,-77.3618,operational,3547,Renfrew,207.058,208.80700000000002,210.019,205.702,227.476,210.652,166.038,thousand m3
8493,The Corporation of the Town of Kirkland Lake,Kirkland Lake Wastewater Treatment Plant,Kirkland Lake,ON,48.1372,-80.0363,operational,3554,Timiskaming,2981.938,3228.647,3246.835,2629.072,3309.3116,3332.0829999999996,4116.549,thousand m3
8983,City of Thunder Bay,Water Pollution Control Plant,Thunder Bay,ON,48.3964,-89.2259,operational,3558,Thunder Bay,29879.089,85751.5,29331.59,31344.5,30286.1863,25684.939,26317.148,thousand m3
9220,City of Greater Sudbury,Sudbury Wastewater Treatment Plant,Sudbury,ON,46.4647,-81.0352,operational,3553,Greater Sudbury / Grand Sudbury,23619.100000000002,28160.682,32011.6,22569.554,22400.561,18024.962,22074.527000000002,thousand m3
9281,City of Brockville (Corporation of the),Water Pollution Control Centre,Brockville,ON,44.6015,-75.6621,operational,3507,Leeds and Grenville,5532.572,5985.055399999999,5634.838,5671.4637,7227.6732,6181.8217,6850.210500000001,thousand m3
9389,City of Sault Ste. Marie,West End Water Pollution Control Plant,Sault Ste. Marie,ON,46.5239,-84.4076,operational,3557,Algoma,6569.351000000001,6281.178,5542.9529999999995,5183.883,6378.343,5037.284,6453.539000000001,thousand m3
9390,City of Sault Ste. Marie,East Wastewater Treatment Plant,Sault Ste. Marie,ON,46.5053,-84.2572,operational,3557,Algoma,12547.464,12392.997,10326.361,9755.35,11807.155,9726.786,14969.033000000001,thousand m3
9562,Corporation of the Municipality of Leamington,LEAMINGTON POLLUTION CONTROL CENTRE,Leamington,ON,42.0359,-82.588,operational,3537,Essex,7361.591,6610.6050000000005,6503.04,6694.878,6974.618,7187.49,7551.737,thousand m3
9835,The Regional Municipality of York,Keswick WPCP,Keswick,ON,44.2327,-79.4614,operational,3519,York,4146.109,3563.514,3007.873,3284.462,3775.039,3576.9266000000002,3583.0514000000003,thousand m3
9840,Corporation of the City of Cornwall,Cornwall Wastewater Treatment Plant,Cornwall,ON,45.0291,-74.6787,operational,3501,"Stormont, Dundas and Glengarry",16905.0,16074.048999999999,15125.312,16403.788,19199.398,17661.124,18960.801,thousand m3
9881,DEPARTMENT OF NATIONAL DEFENCE,Canadian Forces Base Borden,Borden,ON,44.3021,-79.8975,operational,3543,Simcoe,1257.673,1229.059,1032.001,1095.772,1244.6480000000001,1298.73,1165.596,thousand m3
9914,City of Kawartha Lakes,Lindsay WPCP,Lindsay,ON,44.39,-78.7439,operational,3516,Kawartha Lakes,5513.755,5369.8150000000005,4738.452,3912.735,5114.483,4487.236,4090.357,thousand m3
9963,Town of Orangeville,Orangeville Water Pollution Control Plant,Orangeville,ON,43.9167,-80.0864,operational,3522,Dufferin,4242.403,4175.188,3738.123,3824.58,4554.443,4241.524,4146.94,thousand m3
9985,City of Peterborough,PTBO WASTE WATER TREATMENT PLANT,Peterborough,ON,44.2771,-78.3183,operational,3515,Peterborough,16078.606,16151.479000000001,14382.516,13882.305,16220.221000000001,14905.457,14955.655,thousand m3
10338,County of Oxford,Woodstock Wastewater Treatment Plant,Woodstock,ON,43.1366,-80.7729,operational,3532,Oxford,8697.15,7383.676,6159.391,7413.814,8399.734,8362.058,8619.056,thousand m3
10411,The Corporation of the City of Kingston,CATARAQUI BAY WASTEWATER TREATMENT,Kingston,ON,44.2136,-76.5516,operational,3510,Frontenac,9731.098,9694.398000000001,9547.449,9535.693,10965.0059,10571.383,10678.222,thousand m3
10555,City of St Thomas,Water Pollution Control Plant,St. Thomas,ON,42.7684,-81.2056,operational,3534,Elgin,6567.22,6229.2970000000005,5240.763,5643.019,5800.614,6355.738,6699.726000000001,thousand m3
10564,Regional Municipality of Waterloo,Kitchener Wastewater Treatment Plant,Kitchener,ON,43.4001,-80.4218,operational,3530,Waterloo,26554.947,27365.0822,25016.4918,23963.81,25133.8756,24898.4635,25060.7359,thousand m3
10565,Regional Municipality of Waterloo,Waterloo Wastewater Treatment Plant,Waterloo,ON,43.4867,-80.5061,operational,3530,Waterloo,18327.067,18056.9567,13314.650000000001,15234.367,16276.525000000001,15944.943000000001,15048.19,thousand m3
10566,Regional Municipality of Waterloo,Galt Wastewater Treatment Plant,Cambridge,ON,43.3386,-80.3161,operational,3530,Waterloo,9068.1833,9028.7576,7712.2299,6715.5193,8770.9162,9080.583,9469.1834,thousand m3
10567,Regional Municipality of Waterloo,Preston Wastewater Treatment Plant,Cambridge,ON,43.3875,-80.3513,operational,3530,Waterloo,3423.518,3458.3789,3190.4152000000004,3285.6863000000003,3454.5992,3516.2187000000004,3617.2999999999997,thousand m3
10568,City of Stratford,STRATFORD WASTE WATER TREATMENT PLANT,Stratford,ON,43.3694,-81.0061,operational,3531,Perth,5356.987,7016.344,5957.254,5952.818,6945.1990000000005,6752.536,6957.5092,thousand m3
10684,The Corporation of the City of Kingston,Ravensview Wastewater Treatment,Kingston,ON,44.2417,-76.4207,operational,3510,Frontenac,21547.599000000002,22234.975000000002,19372.715,20567.793,28503.425,22308.634000000002,27883.374,thousand m3
11004,DEPARTMENT OF NATIONAL DEFENCE,8 Wing Trenton Environmental Management,Astra,ON,44.1041,-77.5432,operational,3512,Hastings,826.625,964.6260000000001,773.2660000000001,755.8100000000001,876.164,820.5450000000001,951.4440000000001,thousand m3
11104,Norfolk County Public Works & Environmental Services,Simcoe Sewage Treatment Plant,Simcoe,ON,42.8285,-80.2959,operational,3528,Haldimand-Norfolk,2661.375,2636.951,2409.423,2323.411,2445.422,2737.098,2627.407,thousand m3
11122,The Regional Municipality of Halton,Georgetown Wastewater Treatment Plant,Halton Hills,ON,43.6404,-79.8788,operational,3524,Halton,6468.71,6391.984,6071.064,5845.51,6088.015,5941.1900000000005,6062.676,thousand m3
11148,The Regional Municipality of Halton,Mid-Halton Wastewater Treatment Plant,Oakville,ON,43.4131,-79.6933,operational,3524,Halton,19076.453,19246.848,19222.506,20854.249,21664.598,22423.983,23661.567,thousand m3
11407,City of Windsor,Lou Romano Water Reclamation Plant,Windsor,ON,42.2823,-83.0815,operational,3537,Essex,55099.2479,49667.8254,48665.6089,50275.7804,51717.8387,58836.718100000006,57349.8924,thousand m3
11440,City of Windsor,Little River Pollution Control Plant 1,Windsor,ON,42.3308,-82.9277,operational,3537,Essex,6898.881,6719.777,6195.891,6924.543,6791.406,7224.707,8239.329,thousand m3
11524,Regional Municipality of Niagara,Port Dalhousie Wastewater Treatment Plant,St. Catharines,ON,43.2024,-79.2607,operational,3526,Niagara,13728.536,12642.245,10988.378,10939.178,12710.29,12809.539,13388.538,thousand m3
11738,Regional Municipality of Niagara,Port Weller Wastewater Treatment Plant,St. Catharines,ON,43.2265,-79.2186,operational,3526,Niagara,13898.852,13037.495,11269.858,10873.694,11460.108,13461.561000000002,14312.054,thousand m3
11920,Regional Municipality of Niagara,Baker Road Wastewater Treatment Plant,Grimsby,ON,43.1834,-79.5365,operational,3526,Niagara,7763.9,7461.573,6406.465,6237.516,7627.338,7290.887000000001,7631.97,thousand m3
11955,Regional Municipality of Niagara,Niagara Falls Wastewater Treatment Plant,Niagara Falls,ON,43.1232,-79.0827,operational,3526,Niagara,16022.499,13420.372,14891.799,13444.164,16309.711000000001,15143.51,15096.305,thousand m3
12234,Regional Municipality of Niagara,Fort Erie Wastewater Treatment Plant,Fort Erie,ON,42.9385,-78.9262,operational,3526,Niagara,4615.525,5226.713,4659.617,4630.403,5475.128000000001,5337.669,5528.432000000001,thousand m3
12313,Regional Municipality of Niagara,Port Colborne Wastewater Treatment Plant,Port Colborne,ON,42.9054,-79.252,operational,3526,Niagara,4686.632,4318.166,4040.175,3411.989,4409.88,4591.807,4917.21,thousand m3
12329,The Regional Municipality of Halton,Milton Wastewater Treatment Plant,Milton,ON,43.5114,-79.8741,decommissioned,3524,Halton,4380.389,4055.55,3752.37,4130.973,4298.682000000001,4405.616,4741.351000000001,thousand m3
12337,The Regional Municipality of Halton,Oakville Southeast Wastewater Treatment Plant,Oakville,ON,43.4822,-79.631,operational,3524,Halton,8440.0,7152.7,6055.173,6333.034000000001,6997.272,6876.008,6764.688,thousand m3
12420,Regional Municipality of Niagara,Welland Wastewater Treatment Plant,Welland,ON,43.0075,-79.2384,operational,3526,Niagara,14818.202,12767.919,11595.69,10989.012,12923.53,12644.84,13555.141,thousand m3
12474,The Regional Municipality of Halton,Oakville Southwest Wastewater Treatment Plant,Oakville,ON,43.4133,-79.6933,operational,3524,Halton,10767.169,9988.987000000001,8927.246000000001,10398.798,11117.033,10342.521,10421.86,thousand m3
12505,City of Owen Sound,Owen Sound WPCP,Owen Sound,ON,44.5846,-80.9326,operational,3542,Grey,4001.53,3144.7634,3899.405,3756.3982,5097.9310000000005,4765.559,5194.568,thousand m3
12571,The Regional Municipality of Halton,Burlington Skyway Wastewater Treatment Plant,Burlington,ON,43.3088,-79.8019,operational,3524,Halton,36346.5485,35841.378000000004,30941.912,35762.088,37230.636,37078.714,40440.7,thousand m3
13726,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,ON,43.8696,-78.7245,decommissioned,3518,Durham,92.6169,,,,,,,thousand m3
14028,Corporation of the City of Guelph,City of Guelph Wastewater Treatment Plant,Guelph,ON,43.522,-80.264,operational,3523,Wellington,18031.737,19715.291,18539.329,14937.613000000001,21098.06,20000.901,20684.802,thousand m3
14215,City of Ottawa,Robert O. Pickard Environmental Centre,Gloucester,ON,45.4641,-75.5929,operational,3506,Ottawa,140180.1536,143603.0564,129239.4072,144176.0,171551.0,151524.0,159012.0,thousand m3
14286,Corporation of the City of London,Greenway Pollution Control Centre,London,ON,42.976,-81.2822,operational,3539,Middlesex,47407.072,44800.494,40390.148,43016.832,44084.445,42357.119,43297.317,thousand m3
14287,Corporation of the City of London,Oxford Pollution Control Plant,London,ON,42.9684,-81.3436,operational,3539,Middlesex,3610.4210000000003,3490.188,3267.965,3441.985,3730.452,3930.48,4015.611,thousand m3
14288,Corporation of the City of London,Pottersburg Pollution Control Plant,London,ON,42.973,-81.1803,operational,3539,Middlesex,9854.528,9455.987000000001,8526.398,9341.293,9284.23,9525.598,9684.874,thousand m3
14290,Corporation of the City of London,Vauxhall Pollution Control Plant,London,ON,42.9729,-81.2058,operational,3539,Middlesex,5756.164,5456.852,4904.72,5012.454,5454.137000000001,5044.326,5044.695,thousand m3
14291,Corporation of the City of London,Adelaide Pollution Control Plant,London,ON,43.015,-81.2486,operational,3539,Middlesex,9451.68,9044.669,8525.042000000001,10048.57,9812.069,9763.19,10518.457,thousand m3
14298,The Corporation of the City of Brantford,City of Brantford Water Pollution Control Plant,Brantford,ON,43.1268,-80.2294,operational,3529,Brant,12561.630000000001,12847.5,10597.3,9381.732,13270.978000000001,12696.295,12445.9003,thousand m3
14351,Regional Municipality of Durham,Harmony Creek WPCP,Oshawa,ON,43.8786,-78.8228,operational,3518,Durham,11196.722,9913.709,7715.354,5280.771,4401.803,3994.425,4234.622,thousand m3
14352,Regional Municipality of Durham,Corbett Creek WPCP,Whitby,ON,43.8546,-78.8925,operational,3518,Durham,17465.136,18894.861,18117.869,17296.402000000002,18738.299,17869.657,17598.260000000002,thousand m3
14353,Regional Municipality of Durham,Courtice WPCP,Courtice,ON,43.8598,-78.759,operational,3518,Durham,16031.953,17250.373,17149.587,13740.965,16421.247,16426.023,18646.162,thousand m3
14354,Regional Municipality of Durham,Pringle Creek WPCP #1,Whitby,ON,43.8647,-78.9289,decommissioned,3518,Durham,531.555,0.0,,,,,,thousand m3
14355,Regional Municipality of Durham,Port Darlington WPCP,Bowmanville,ON,43.8931,-78.664,operational,3518,Durham,4499.31,4691.77,4641.5740000000005,4033.517,4763.671,4597.514,4773.202,thousand m3
15883,City of Hamilton,Woodward Avenue Wastewater Treatment Plant,Hamilton,ON,43.2518,-79.7714,operational,3525,Hamilton,114771.29,111754.04000000001,105233.5,106345.943,126250.897,117338.875,142314.679,thousand m3
15912,City of Hamilton,King Street Wastewater Treatment Plant,Dundas,ON,43.2676,-79.9426,operational,3525,Hamilton,5390.522,4806.955,3976.08,5051.607,4883.039,4637.446,4765.789,thousand m3
17231,City of Toronto,North Toronto Treatment Plant,Toronto,ON,43.6998,-79.3571,operational,3520,Toronto,6561.6,8436.905,7280.8559000000005,6428.367,5730.610000000001,6871.74,7850.570000000001,thousand m3
17251,City of Toronto,Humber Treatment Plant,Toronto,ON,43.6336,-79.4768,operational,3520,Toronto,113709.15000000001,101415.59,99192.8,94167.77,120459.81,104417.06,114550.17300000001,thousand m3
18076,County of Oxford,Tavistock Lagoons,Tavistock,ON,43.3113,-80.8308,operational,3532,Oxford,860.705,760.902,625.825,528.949,690.72,1128.212,516.806,thousand m3
18945,Regional Municipality of Waterloo,New Hamburg Wastewater Treatment Lagoons,New Hamburg,ON,43.3651,-80.6865,operational,3530,Waterloo,1442.8742,1335.9607,1125.637,1144.787,1342.143,1380.251,1286.1100000000001,thousand m3
19048,The Corporation of the Municipality of West Perth,Mitchell Wastewater Treatment Plant,Mitchell,ON,43.4546,-81.1956,operational,3531,Perth,1685.115,717.3425,975.575,734.8435000000001,1574.406,1689.866,1653.3332,thousand m3
19140,City of Toronto,Ashbridges Bay Treatment Plant,Toronto,ON,43.6574,-79.3167,operational,3520,Toronto,230456.6,232931.929,213551.4882,201228.89,240816.927,205749.892,237723.434,thousand m3
20218,County of Oxford,Oxford County Ingersoll WWTP,Ingersoll,ON,43.036,-80.8934,operational,3532,Oxford,2839.256,2603.865,2365.576,2717.648,2659.744,2708.524,2826.933,thousand m3
20971,Township of Selwyn,Lakefield Waste Water Treatment Plant,Lakefield,ON,44.4158,-78.2593,operational,3515,Peterborough,547.4350000000001,581.085,530.635,535.943,459.887,330.60200000000003,337.253,thousand m3
22298,Corp. of the City of Timmins,Mattagami Water Pollution Control Plan,Timmins,ON,48.4931,-81.3594,operational,3556,Cochrane,9709.849,10066.116,8144.376,7338.379000000001,7387.669,9038.5021,9629.7201,thousand m3
22327,The Corporation of the City of Orillia,Wastewater Treatment Centre,Orillia,ON,44.5907,-79.4141,operational,3543,Simcoe,5344.822,5584.6596,4862.3961,5129.7712,5756.2461,5563.1282,5953.8046,thousand m3
22430,The Corporation of the City of Quinte West,Trenton Wastewater Treatment Plant,Trenton,ON,44.0992,-77.5602,operational,3512,Hastings,4444.4619999999995,4821.3782,4090.808,3907.558,5224.515,4566.031,5359.1071,thousand m3
23246,City of Dryden,WasteWater Plant,Dryden,ON,49.7955,-92.851,operational,3560,Kenora,1246.3020000000001,2502.9179999999997,2157.5029999999997,1559.837,1410.095,1286.229,1552.525,thousand m3
23247,The Corporation of the Town of Cochrane,Cochrane WWTP,Cochrane,ON,49.0716,-81.0255,operational,3556,Cochrane,896.427,938.485,796.542,733.106,697.325,619.3773,501.141,thousand m3
23248,The Corporation of the Township of North Huron,Blyth STP,Blyth,ON,43.7424,-81.4309,operational,3540,Huron,174.352,169.839,139.476,143.585,137.0115,150.618,148.461,thousand m3
23249,The Corporation of the Township of North Huron,Wingham STP,Wingham,ON,43.8772,-81.3289,operational,3540,Huron,881.818,874.898,379.457,571.886,870.148,819.731,786.3140000000001,thousand m3
23255,Correctional Service Canada,ON REGION - Joyceville Pittsburgh Institution,Joyceville,ON,44.3616,-76.3523,operational,3510,Frontenac,215.14090000000002,221.5198,179.8042,238.6141,269.7392,250.4977,254.122,thousand m3
23256,Correctional Service Canada,ON REGION - Warkworth Institution Wastewater Treatment System,Warkworth,ON,44.2085,-77.8014,operational,3514,Northumberland,235.41899999999998,151.9678,156.21730000000002,133.98,135.2279,121.8683,122.26150000000001,thousand m3
23276,Regional Municipality of Peel,G.E. Booth Wastewater Treatment Plant,Mississauga,ON,43.5788,-79.5435,operational,3521,Peel,172002.708,166861.989,113324.697,119324.72200000001,162508.104,172844.514,171214.2869,thousand m3
23277,Regional Municipality of Peel,Inglewood Wastewater Treatment Facility,Inglewood,ON,43.7973,-79.9347,operational,3521,Peel,38.807,38.4489,32.905,31.793,37.568400000000004,36.3423,34.82,thousand m3
23278,Regional Municipality of Peel,Clarkson Wastewater Treatment Plant,Mississauga,ON,43.4958,-79.6204,operational,3521,Peel,56663.635,60429.101,50296.407,54076.338,68496.662,69784.6661,83183.2493,thousand m3
23299,The Corporation of The Township of Nipigon,Nipigon WWTP,Nipigon,ON,49.0052,-88.2596,operational,3558,Thunder Bay,263.1015,375.5642,346.5131,288.2267,253.25060000000002,272.7139,330.201,thousand m3
23308,Haldimand County,Caledonia WWTP,Caledonia,ON,43.0681,-79.9457,operational,3528,Haldimand-Norfolk,1230.257,1193.858,1047.905,1238.3490000000002,1268.7640000000001,1307.6390000000001,1407.104,thousand m3
23309,Haldimand County,Cayuga WWTP,Cayuga,ON,43.0679,-79.9456,operational,3528,Haldimand-Norfolk,266.8994,260.808,236.241,225.003,284.987,290.978,312.432,thousand m3
23310,Haldimand County,Dunnville WWTP,Dunnville,ON,42.9007,-79.607,operational,3528,Haldimand-Norfolk,2914.112,1525.728,1406.333,1288.421,1622.856,1642.343,1848.192,thousand m3
23311,Haldimand County,Hagersville WWTP,Hagersville,ON,42.9474,-80.0654,operational,3528,Haldimand-Norfolk,1003.273,1046.306,946.499,767.315,992.7760000000001,944.735,1191.2060000000001,thousand m3
23313,Haldimand County,Lake Erie Industrial Park Sewage Lagoons,Nanticoke,ON,42.8246,-80.1105,operational,3528,Haldimand-Norfolk,371.69800000000004,407.4611,329.887,269.14,346.415,231.792,161.328,thousand m3
23314,Haldimand County,Townsend Sewage Lagoons,Townsend,ON,42.8841,-80.1529,operational,3528,Haldimand-Norfolk,212.315,161.1225,66.288,100.476,247.025,127.851,310.704,thousand m3
23315,Haldimand County,Jarvis Sewage Lagoons,Jarvis,ON,42.8797,-80.1021,operational,3528,Haldimand-Norfolk,301.706,380.61240000000004,288.175,288.176,379.327,341.40000000000003,411.236,thousand m3
23340,Township of Havelock-Belmont-Methuen,Havelock Wastewater Treatment Plant,Havelock,ON,44.4222,-77.8776,operational,3515,Peterborough,224.4225,257.9615,237.2294,253.25400000000002,333.227,440.01800000000003,294.872,thousand m3
23341,Municipality of Centre Hastings,Madoc Wastewater Treatment Lagoon,Centre Hastings,ON,44.4897,-77.4709,operational,3512,Hastings,247.63500000000002,265.4,205.47400000000002,224.375,348.57800000000003,357.103,238.192,thousand m3
23342,Township of Stirling-Rawdon,Stirling Wastewater Treatment Lagoon,Quinte West,ON,44.276,-77.5456,operational,3512,Hastings,328.973,259.32,274.195,286.661,388.954,316.564,327.043,thousand m3
23343,Municipality of Tweed,Tweed Wastewater Treatment Lagoon,Tweed,ON,44.4817,-77.2983,operational,3512,Hastings,364.782,422.861,333.139,296.808,427.918,318.016,318.16,thousand m3
23344,The Corporation of the Municipality of Trent Hills,Campbellford Wastewater Treatment Facility,Campbellford,ON,44.2875,-77.7997,operational,3514,Northumberland,1445.524,1425.0068,1154.5495,1350.5610000000001,1716.211,1577.67,1566.1109999999999,thousand m3
23345,The Corporation of the Municipality of Trent Hills,Hastings Wastewater Treatment Facility,Hastings,ON,44.3132,-77.9487,operational,3514,Northumberland,242.67700000000002,251.937,205.9521,241.8847,308.00100000000003,288.39300000000003,308.25300000000004,thousand m3
23346,The Corporation of the Township of Asphodel-Norwood,Norwood Wastewater Treatment Facility,Norwood,ON,44.3768,-77.9802,operational,3515,Peterborough,184.433,192.1259,154.20600000000002,158.326,209.71370000000002,207.5575,207.5616,thousand m3
23353,City of Toronto,Highland Creek Treatment Plant,Toronto,ON,43.7664,-79.1489,operational,3520,Toronto,61804.04,62247.9,60211.03,59169.3,62362.76,62670.96,63886.04,thousand m3
23354,City of Windsor,Little River Pollution Control Plant 2,Windsor,ON,42.3287,-82.9273,operational,3537,Essex,8413.29,8109.368,8306.392,8600.812,9048.524,9172.284,8496.727,thousand m3
23355,Township of Essa,Angus Wastewater Treatment Plant,Angus,ON,44.3302,-79.8723,operational,3543,Simcoe,901.5550000000001,936.0509999999999,813.328,912.1722000000001,1024.88,1026.376,1082.573,thousand m3
23356,Town of Wasaga Beach,Wasaga Beach Wastewater Treatment Plant,Wasaga Beach,ON,44.4829,-80.043,operational,3543,Simcoe,1973.736,1998.118,1910.888,2005.1850000000002,2319.786,2224.617,2251.784,thousand m3
23357,Township of Severn,Coldwater Wastewater Treatment Plant,Coldwater,ON,44.7225,-79.6438,operational,3543,Simcoe,282.5184,350.687,180.185,182.299,213.352,220.57,213.06799999999998,thousand m3
23358,Township of Springwater,Elmvale Wastewater Treatment Plant,Elmvale,ON,44.6038,-79.8691,operational,3543,Simcoe,407.9105,419.661,337.66200000000003,355.5919,338.9919,316.9693,339.8166,thousand m3
23359,Ontario Infrastructure and Lands Corporation,Penetanguishene Mental Health Centre Wastewater Treatment Facility,Penetanguishene,ON,44.8059,-79.9301,decommissioned,3543,Simcoe,123.1983,104.8794,82.7465,77.004,91.235,9.027000000000001,,thousand m3
23362,Town of Bradford West Gwillimbury,BWG Wastewater Treatment Plant,Bradford,ON,44.123,-79.5552,operational,3543,Simcoe,3087.887,3169.2650000000003,3042.261,3674.213,3646.347,3687.7490000000003,3833.778,thousand m3
23384,Corporation of the Town of Lakeshore,Dennis St. Pierre Water Pollution Control Plant (formerly - Belle River - Maidstone water Pollution Control Plant),Belle River,ON,42.2904,-82.7337,operational,3537,Essex,3641.715,4176.719,4433.667,4841.862,4954.809,5238.291,4983.1900000000005,thousand m3
23391,The Corporation of the Town of Bruce Mines,Bruce Mines Lagoon & Collection System,Bruce Mines,ON,46.3056,-83.7683,operational,3557,Algoma,198.484,188.403,108.864,134.785,210.613,170.915,190.24,thousand m3
23394,Village of Burk's Falls,Burk's Falls Wastewater Treatment Lagoon,Burk's Falls,ON,45.6297,-79.3983,operational,3549,Parry Sound,120.19800000000001,120.19800000000001,106.202,99.712,108.825,109.214,114.56,thousand m3
23395,Municipality of Callander,Callander Wastewater Treatment Lagoon,Callander,ON,46.2373,-79.3869,operational,3548,Nipissing,455.63800000000003,454.118,303.494,476.48900000000003,752.889,300.324,457.395,thousand m3
23396,Corporation of the Town of Espanola,Espanola Wastewater Treatment Plant,Espanola,ON,46.2649,-81.7845,operational,3552,Sudbury,1127.175,1119.545,1173.5929999999998,1171.385,1081.008,1155.666,1125.022,thousand m3
23397,The Corporation of the Town of Gore Bay,Gore Bay Wastewater Treatment Lagoon & Collection System,Gore Bay,ON,45.9106,-82.4787,operational,3551,Manitoulin,146.704,196.32,88.7522,127.4204,163.77,112.79,121.51,thousand m3
23398,The Corporation of the Municipality of Killarney,Killarney Wastewater Treatment Lagoon,Killarney,ON,45.9684,-81.5027,operational,3552,Sudbury,53.06,71.161,59.912,77.43360000000001,127.608,101.405,108.164,thousand m3
23399,The Corporation of the Town of Northeastern Manitoulin and the Islands,Little Current Wastewater Treatment Lagoon,Little Current,ON,45.9635,-81.932,operational,3551,Manitoulin,451.0,477.75,519.5,328.5,355.54,291.0,346.06,thousand m3
23400,Municipality of Central Manitoulin,Mindemoya Wastewater Treatment Plant,Mindemoya,ON,45.7222,-82.1597,operational,3551,Manitoulin,62.244,72.1928,67.387,51.85,51.557,61.56,77.53999999999999,thousand m3
23401,Municipality of French River,Noelville Wastewater Treatment Lagoon,Noelville,ON,46.1386,-80.4158,operational,3552,Sudbury,110.724,118.739,99.87,94.1166,87.568,97.797,85.0673,thousand m3
23402,Municipality of Powassan,Powassan Wastewater Treatment Lagoon,Powassan,ON,46.0851,-79.3737,operational,3549,Parry Sound,210.921,254.034,297.77500000000003,342.872,224.701,216.966,215.488,thousand m3
23403,Corporation of the Town of Spanish,Spanish Wastewater Treatment Lagoon,Spanish,ON,46.1869,-82.3605,operational,3557,Algoma,34.385,94.996,22.68,39.762,117.31139999999999,18.338,72.0,thousand m3
23404,Village of Sundridge,Sundridge Wastewater Treatment Lagoon,Sundridge,ON,45.7162,-79.417,operational,3549,Parry Sound,139.655,263.15,291.145,234.692,341.938,261.903,312.151,thousand m3
23405,Municipality of West Nipissiing,Verner Wastewater Treatment Lagoon,Verner,ON,46.4004,-80.1148,operational,3548,Nipissing,180.811,190.002,385.313,250.735,203.434,203.434,203.434,thousand m3
23406,Municipality of Markstay-Warren,Warren Wastewater Treatment Lagoon,Warren,ON,46.4405,-80.291,operational,3548,Nipissing,30.1585,75.997,40.248,52.7233,76.261,61.464,39.610400000000006,thousand m3
23407,Township of Sables-Spanish Rivers,Webbwood Wastewater Treatment Lagoon,Webbwood,ON,46.2652,-81.9035,operational,3552,Sudbury,51.497,0.0,63.218,0.0,36.734,20.848,49.532000000000004,thousand m3
23408,Township of Assiginack,Assiginack Wastewater Treatment Lagoon & Collection System,Manitowaning,ON,45.7524,-81.8168,operational,3551,Manitoulin,91.534,82.656,117.203,54.443,84.901,66.185,90.809,thousand m3
23414,Township of Wellington North,"Arthur Wastewater Treatment Plant, Lagoon & Collection System",Arthur,ON,43.8312,-80.5481,operational,3523,Wellington,714.367,654.617,564.271,501.266,577.4606,529.2875,400.645,thousand m3
23415,Township of Mapleton,Drayton Wastewater Treatment System & Lagoon,Drayton,ON,43.7469,-80.6908,operational,3523,Wellington,237.0478,262.355,352.03270000000003,277.4486,322.86920000000003,289.6519,191.60920000000002,thousand m3
23416,Township of Meaford,Meaford Wastewater Treatment Plant,Meaford,ON,44.6018,-80.5734,operational,3542,Grey,1012.577,971.4069999999999,805.759,1016.222,1146.0130000000001,1025.938,1073.343,thousand m3
23417,Town of Saugeen Shores,Port Elgin Wastewater System,Port Elgin,ON,44.4382,-81.3714,operational,3541,Bruce,1466.972,1421.175,1007.104,937.8352,1124.1266,1442.346,1522.936,thousand m3
23418,Town of Shelburne,Shelburne Wastewater Treatment Plant,Shelburne,ON,44.0846,-80.192,operational,3522,Dufferin,786.0954,833.5296000000001,764.8166,823.5693,930.3435,905.2762,894.1424000000001,thousand m3
23419,Town of Saugeen Shores,Southampton Wastewater Treatment Plant & Collection System,Southampton,ON,44.5016,-81.3541,operational,3541,Bruce,686.101,665.436,531.015,644.9250000000001,802.562,747.578,771.626,thousand m3
